SMILES,Temp,K,lnK,lnA,splits,temp_input,lnA_input,K_target,Train_order,,Temp_max,1073.1
O=C(OC)CCCCCCC/C=CC/C=CCCCCC,619.15,0.098281405,-2.319920441,-2.66401893,382,1.73318258903335,-1.92176191004642,-0.769625648284009,,,,
CCCCCCCC/C=CCCCCCCCC(=O)OC,253.65,0.149261064,-1.902058402,-2.665228319,383,4.23063276167948,-1.9258112766261,0.629491241025779,,,,
CCCCCCCC/C=CCCCCCCCC(=O)OC,345.0625,0.136828049,-1.989030256,-2.665228319,383,3.10987140010868,-1.9258112766261,0.338285583490601,,,,
CCCCCCCC/C=CCCCCCCCC(=O)OC,436.475,0.124395035,-2.084293009,-2.665228319,383,2.45856005498597,-1.9258112766261,0.0193197186721252,,,,
CCCCCCCC/C=CCCCCCCCC(=O)OC,527.8875,0.111962021,-2.189595562,-2.665228319,383,2.03281949278966,-1.9258112766261,-0.333262154384162,,,,
CCCCCCCC/C=CCCCCCCCC(=O)OC,619.3,0.099529007,-2.30730615,-2.665228319,383,1.73276279670596,-1.9258112766261,-0.727389536989946,,,,
CSC(C)C,171.64,0.164350325,-1.805755003,-2.565675744,384,6.25203915171289,-1.59248190937822,0.951941474507838,,,,
CSC(C)C,218.2075,0.152024839,-1.883711358,-2.565675744,384,4.91779613441334,-1.59248190937822,0.690922184096704,,,,
CSC(C)C,264.775,0.139699353,-1.968262644,-2.565675744,384,4.05287508261732,-1.59248190937822,0.407821253132592,,,,
CSC(C)C,311.3425,0.127373867,-2.060628682,-2.565675744,384,3.44668652689562,-1.59248190937822,0.0985543858342451,,,,
CSC(C)C,357.91,0.115048381,-2.162402533,-2.565675744,384,2.99823978095052,-1.59248190937822,-0.242212423625079,,,,
COC(C)(C)C(=O)OC,229.6,0.159074848,-1.838380445,-2.747211089,385,4.67378048780488,-2.20031211047524,0.842702532792444,,,,
COC(C)(C)C(=O)OC,274.4875,0.147017168,-1.917205912,-2.747211089,385,3.90946764424609,-2.20031211047524,0.578773216668489,,,,
COC(C)(C)C(=O)OC,319.375,0.134959488,-2.002780638,-2.747211089,385,3.36,-2.20031211047524,0.292245527455118,,,,
COC(C)(C)C(=O)OC,364.2625,0.122901807,-2.096369557,-2.747211089,385,2.94595243814557,-2.20031211047524,-0.0211158813450383,,,,
COC(C)(C)C(=O)OC,409.15,0.110844127,-2.199630326,-2.747211089,385,2.62275449101796,-2.20031211047524,-0.36686130071063,,,,
SCCC(=O)OC,199.7,0.175901608,-1.737830486,-2.552255521,386,5.37356034051077,-1.54754731636629,1.17937141564425,,,,
SCCC(=O)OC,258.3,0.161523512,-1.823104562,-2.552255521,386,4.15447154471545,-1.54754731636629,0.893850385216579,,,,
SCCC(=O)OC,316.9,0.147145416,-1.916333957,-2.552255521,386,3.38624171662985,-1.54754731636629,0.581692761526255,,,,
SCCC(=O)OC,375.5,0.13276732,-2.019157157,-2.552255521,386,2.8577896138482,-1.54754731636629,0.237412443368715,,,,
SCCC(=O)OC,434.1,0.118389224,-2.133777574,-2.552255521,386,2.47201105736005,-1.54754731636629,-0.146368197888411,,,,
CC(=O)C(C)C,181.15,0.178104758,-1.725383374,-2.843776356,387,5.92382003864201,-2.52363914995395,1.22104776572383,,,,
CC(=O)C(C)C,246.4225,0.158191424,-1.843949437,-2.843776356,387,4.35471598575617,-2.52363914995395,0.824056017827175,,,,
CC(=O)C(C)C,311.695,0.138278089,-1.978488481,-2.843776356,387,3.44278862349412,-2.52363914995395,0.373582341916182,,,,
CC(=O)C(C)C,376.9675,0.118364755,-2.133984277,-2.843776356,387,2.84666450025533,-2.52363914995395,-0.147060296311766,,,,
CC(=O)C(C)C,442.24,0.098451421,-2.318192042,-2.843776356,387,2.42651049204052,-2.52363914995395,-0.763838493657203,,,,
CC(C)C(=O)OC,188.45,0.171401078,-1.763748983,-2.897344806,388,5.69434863358981,-2.70300103529896,1.09258916812301,,,,
CC(C)C(=O)OC,249.4775,0.152680282,-1.879409203,-2.897344806,388,4.30138990490124,-2.70300103529896,0.705326980797868,,,,
CC(C)C(=O)OC,310.505,0.133959486,-2.010217867,-2.897344806,388,3.45598299544291,-2.70300103529896,0.267343641826869,,,,
CC(C)C(=O)OC,371.5325,0.11523869,-2.160749734,-2.897344806,388,2.88830721403915,-2.70300103529896,-0.236678398564875,,,,
CC(C)C(=O)OC,432.56,0.096517894,-2.338026854,-2.897344806,388,2.48081191048641,-2.70300103529896,-0.830250892667883,,,,
CI,206.7,0.099920322,-2.303382191,-3.001499007,389,5.19158200290276,-3.05173791041784,-0.714251044383635,,,,
CI,233.925,0.094956116,-2.354340436,-3.001499007,389,4.58736774607246,-3.05173791041784,-0.884873246390089,,,,
CI,261.15,0.089991909,-2.408035513,-3.001499007,389,4.10913268236646,-3.05173791041784,-1.06465911371433,,,,
CI,288.375,0.085027703,-2.464778164,-3.001499007,389,3.72119635890767,-3.05173791041784,-1.25464909593023,,,,
CI,315.6,0.080063496,-2.524935259,-3.001499007,389,3.40019011406844,-3.05173791041784,-1.45607157457351,,,,
CC(O)C(=O)OC,207.15,0.245402442,-1.404855796,-2.268563665,test,5.18030412744388,-0.597669055016872,2.29426214275261,,,,
CC(O)C(=O)OC,259.85,0.225475518,-1.489543694,-2.268563665,test,4.12969020588801,-0.597669055016872,2.01070379728647,,,,
CC(O)C(=O)OC,312.55,0.205548594,-1.582072806,-2.268563665,test,3.43337066069429,-0.597669055016872,1.70089091344125,,,,
CC(O)C(=O)OC,365.25,0.18562167,-1.684044709,-2.268563665,test,2.93798767967146,-0.597669055016872,1.35946097148292,,,,
CC(O)C(=O)OC,417.95,0.165694746,-1.797608063,-2.268563665,test,2.56753200143558,-0.597669055016872,0.979219667514965,,,,
CCCCCC[C@H](C/C=CCCCCCCCC(=O)OC)O,268.07,0.14198264,-1.952050484,-2.739953824,391,4.00305890252546,-2.1760127937534,0.462104018139137,,,,
CCCCCC[C@H](C/C=CCCCCCCCC(=O)OC)O,363.2525,0.129907788,-2.040930404,-2.739953824,391,2.95414346769809,-2.1760127937534,0.164509631508331,,,,
CCCCCC[C@H](C/C=CCCCCCCCC(=O)OC)O,458.435,0.117832936,-2.138487455,-2.739953824,391,2.34078986115807,-2.1760127937534,-0.162138173236039,,,,
CCCCCC[C@H](C/C=CCCCCCCCC(=O)OC)O,553.6175,0.105758084,-2.24660102,-2.739953824,391,1.93834190573817,-2.1760127937534,-0.524132086626654,,,,
CCCCCC[C@H](C/C=CCCCCCCCC(=O)OC)O,648.8,0.093683232,-2.36783606,-2.739953824,391,1.65397657213317,-2.1760127937534,-0.930060302661966,,,,
COC(=O)CO,264,0.207317455,-1.573504061,-2.515857191,392,4.06477272727273,-1.42567570925035,1.7295814254542,,,,
COC(=O)CO,304.0375,0.193231998,-1.643863748,-2.515857191,392,3.52949882826954,-1.42567570925035,1.4939978662397,,,,
COC(=O)CO,344.075,0.178982603,-1.720466669,-2.515857191,392,3.11879677395917,-1.42567570925035,1.23751024463604,,,,
COC(=O)CO,384.1125,0.164569268,-1.804423714,-2.515857191,392,2.79371277945914,-1.42567570925035,0.956398995772297,,,,
COC(=O)CO,424.15,0.149991995,-1.897173355,-2.515857191,392,2.53000117882824,-1.42567570925035,0.645847720257844,,,,
OC(C)(C)C(=O)OC,239.9,0.157889645,-1.845858939,-3.008892716,393,4.47311379741559,-3.07649407913156,0.817662480609092,,,,
OC(C)(C)C(=O)OC,296.945,0.142119555,-1.951086641,-3.008892716,393,3.61380053545269,-3.07649407913156,0.465331229261664,,,,
OC(C)(C)C(=O)OC,353.99,0.126349464,-2.068703683,-3.008892716,393,3.03144156614594,-3.07649407913156,0.0715170643600795,,,,
OC(C)(C)C(=O)OC,411.035,0.110579374,-2.202021697,-3.008892716,393,2.61072658046152,-3.07649407913156,-0.374868267705558,,,,
OC(C)(C)C(=O)OC,468.08,0.094809284,-2.355887942,-3.008892716,393,2.29255682789267,-3.07649407913156,-0.890054721563304,,,,
C(CCCC=C/CCCCCC)CCCC(OC)=O,281.15,0.153757349,-1.872379575,-3.016170533,394,3.81682375955895,-3.10086220959484,0.728864106313988,,,,
C(CCCC=C/CCCCCC)CCCC(OC)=O,359.7425,0.137666321,-1.982922489,-3.016170533,394,2.98296698332835,-3.10086220959484,0.358736065152251,,,,
C(CCCC=C/CCCCCC)CCCC(OC)=O,438.335,0.121575292,-2.10722152,-3.016170533,394,2.44812757365942,-3.10086220959484,-0.0574512344003198,,,,
C(CCCC=C/CCCCCC)CCCC(OC)=O,516.9275,0.105484264,-2.249193497,-3.016170533,394,2.07591973729391,-3.10086220959484,-0.53281241175149,,,,
C(CCCC=C/CCCCCC)CCCC(OC)=O,595.52,0.089393235,-2.414710269,-3.016170533,394,1.80195459430414,-3.10086220959484,-1.08700803029447,,,,
CCC(=O)CCC(C)C,233.5,0.16564261,-1.797922763,-2.953867992,395,4.59571734475375,-2.89225618840991,0.97816596546986,,,,
CCC(=O)CCC(C)C,298.525,0.148193802,-1.909234392,-2.953867992,395,3.59467381291349,-2.89225618840991,0.605464055329406,,,,
CCC(=O)CCC(C)C,363.55,0.130744993,-2.034506471,-2.953867992,395,2.9517260349333,-2.89225618840991,0.186018723785782,,,,
CCC(=O)CCC(C)C,428.575,0.113296185,-2.177749788,-2.953867992,395,2.50387913434055,-2.89225618840991,-0.293599249110426,,,,
CCC(=O)CCC(C)C,493.6,0.095847376,-2.344998186,-2.953867992,395,2.17402755267423,-2.89225618840991,-0.853592827162645,,,,
COC(=O),174.15,0.2430978,-1.414291447,-2.421818606,396,6.1619293712317,-1.11080869516321,2.26266899132079,,,,
COC(=O),223.9,0.2198148,-1.514969905,-2.421818606,396,4.79276462706565,-1.11080869516321,1.92556985851953,,,,
COC(=O),273.65,0.1965318,-1.626931029,-2.421818606,396,3.92143248675315,-1.11080869516321,1.55069326070896,,,,
COC(=O),323.4,0.1732488,-1.753026567,-2.421818606,396,3.31818181818182,-1.11080869516321,1.12849076223696,,,,
COC(=O),373.15,0.1499658,-1.897348011,-2.421818606,396,2.87578721693689,-1.11080869516321,0.645262923993498,,,,
CSCC,167.23,0.172966983,-1.754654555,-2.49781128,397,6.41691084135622,-1.3652530421818,1.12303981122011,,,,
CSCC,210.3725,0.160482406,-1.829570963,-2.49781128,397,5.10095188296949,-1.3652530421818,0.872199098409572,,,,
CSCC,253.515,0.147997829,-1.910557672,-2.49781128,397,4.23288562806935,-1.3652530421818,0.601033350396944,,,,
CSCC,296.6575,0.135513253,-1.998685838,-2.49781128,397,3.61730278182753,-1.3652530421818,0.30595604265783,,,,
CSCC,339.8,0.123028676,-2.095337813,-2.49781128,397,3.15803413772808,-1.3652530421818,-0.0176613190227496,,,,
C1CCCCC1C(C)C,183.76,0.137735688,-1.982418735,-2.802073844,test,5.8396821941663,-2.38400768449355,0.360422771920695,,,,
C1CCCCC1C(C)C,244.7975,0.125912724,-2.072166277,-2.802073844,test,4.38362319876633,-2.38400768449355,0.0599233485063574,,,,
C1CCCCC1C(C)C,305.835,0.114089761,-2.170769768,-2.802073844,test,3.50875472068272,-2.38400768449355,-0.270228224805153,,,,
C1CCCCC1C(C)C,366.8725,0.102266797,-2.280170226,-2.802073844,test,2.9249943781559,-2.38400768449355,-0.636531009457066,,,,
C1CCCCC1C(C)C,427.91,0.090443833,-2.403026251,-2.802073844,test,2.50777032553574,-2.38400768449355,-1.04788672854158,,,,
CCCCCCCCCCCC(=O)OC,278.15,0.142341174,-1.949528473,-3.028989312,399,3.85799029300737,-3.14378300288382,0.470548403739632,,,,
CCCCCCCCCCCC(=O)OC,343.6125,0.12896653,-2.048202365,-3.028989312,399,3.12299465240642,-3.14378300288382,0.140161108541635,,,,
CCCCCCCCCCCC(=O)OC,409.075,0.115591887,-2.157689509,-3.028989312,399,2.62323534804131,-3.14378300288382,-0.2264319246501,,,,
CCCCCCCCCCCC(=O)OC,474.5375,0.102217243,-2.280654894,-3.028989312,399,2.26135974501488,-3.14378300288382,-0.638153811054767,,,,
CCCCCCCCCCCC(=O)OC,540,0.0888426,-2.420889014,-3.028989312,399,1.98722222222222,-3.14378300288382,-1.10769616579711,,,,
C1C(C)OC(=O)O1,223.95,0.226853546,-1.483450642,-2.11434671,test,4.79169457468185,-0.081308327742415,2.03110500908605,,,,
C1C(C)OC(=O)O1,296.675,0.211273669,-1.554600975,-2.11434671,test,3.61708940760091,-0.081308327742415,1.79287414988059,,,,
C1C(C)OC(=O)O1,369.4,0.195693793,-1.631204125,-2.11434671,test,2.90498105035192,-0.081308327742415,1.53638576152203,,,,
C1C(C)OC(=O)O1,442.125,0.180113916,-1.714165763,-2.11434671,test,2.42714164546226,-0.081308327742415,1.25860740872314,,,,
C1C(C)OC(=O)O1,514.85,0.164534039,-1.804637806,-2.11434671,test,2.08429639700884,-0.081308327742415,0.955682156947256,,,,
CCCCCCCCCC(=O)OC,255.15,0.144417691,-1.93504555,-3.037366399,val,4.20576131687243,-3.17183179126615,0.519041208265178,,,,
CCCCCCCCCC(=O)OC,325.6125,0.129780515,-2.041910599,-3.037366399,val,3.295635149142,-3.17183179126615,0.161227669398064,,,,
CCCCCCCCCC(=O)OC,396.075,0.11514334,-2.16157749,-3.037366399,val,2.70933535315281,-3.17183179126615,-0.239449953029595,,,,
CCCCCCCCCC(=O)OC,466.5375,0.100506165,-2.297536209,-3.037366399,val,2.30013664496423,-3.17183179126615,-0.694677090811842,,,,
CCCCCCCCCC(=O)OC,537,0.08586899,-2.454932516,-3.037366399,val,1.99832402234637,-3.17183179126615,-1.22168316192013,,,,
N#CCC(=O)OC,260.08,0.188792392,-1.667107323,-2.574015298,402,4.12603814211012,-1.62040502696659,1.41617199235016,,,,
N#CCC(=O)OC,314.62,0.174061138,-1.748348674,-2.574015298,402,3.41078125993262,-1.62040502696659,1.14415363297379,,,,
N#CCC(=O)OC,369.16,0.159329884,-1.836778484,-2.574015298,402,2.90686965001625,-1.62040502696659,0.848066338263932,,,,
N#CCC(=O)OC,423.7,0.14459863,-1.933793444,-2.574015298,402,2.53268822279915,-1.62040502696659,0.523233603094817,,,,
N#CCC(=O)OC,478.24,0.129867376,-2.041241534,-2.574015298,402,2.24385245901639,-1.62040502696659,0.163467882803871,,,,
ClCC(=O)OC,241.03,0.154770157,-1.865814121,-2.726510798,403,4.45214288677758,-2.13100185003369,0.750847049773914,,,,
ClCC(=O)OC,281.515,0.144320979,-1.935715443,-2.726510798,403,3.81187503330196,-2.13100185003369,0.516798222487926,,,,
ClCC(=O)OC,322,0.1338718,-2.010872653,-2.726510798,403,3.33260869565217,-2.13100185003369,0.265151238435368,,,,
ClCC(=O)OC,362.485,0.123422622,-2.092140866,-2.726510798,403,2.9603983613115,-2.13100185003369,-0.00695706229573812,,,,
ClCC(=O)OC,402.97,0.112973443,-2.180602506,-2.726510798,403,2.66297739285803,-2.13100185003369,-0.303150932588997,,,,
CSC(C)(C)C,190.84,0.15410397,-1.870127774,-2.654525927,val,5.62303500314399,-1.88997672836456,0.73640375461036,,,,
CSC(C)(C)C,236.1425,0.142857624,-1.945906778,-2.654525927,val,4.54428999438898,-1.88997672836456,0.482674833444889,,,,
CSC(C)(C)C,281.445,0.131611279,-2.027902559,-2.654525927,val,3.81282310931088,-1.88997672836456,0.208130435193754,,,,
CSC(C)(C)C,326.7475,0.120364933,-2.117227042,-2.654525927,val,3.28418733119611,-1.88997672836456,-0.0909524704782897,,,,
CSC(C)(C)C,372.05,0.109118587,-2.215320029,-2.654525927,val,2.88428974600188,-1.88997672836456,-0.419394736167194,,,,
CSCCCC,175.3,0.164138433,-1.807045104,-2.603058547,test,6.12150598973189,-1.71764980252355,0.947621861981333,,,,
CSCCCC,230.62,0.150618778,-1.893003282,-2.603058547,test,4.65310901049345,-1.71764980252355,0.659810270141336,,,,
CSCCCC,285.94,0.137099123,-1.987051086,-2.603058547,test,3.75288522067567,-1.71764980252355,0.344912388309824,,,,
CSCCCC,341.26,0.123579469,-2.090870859,-2.603058547,test,3.14452323741429,-1.71764980252355,-0.00270473000086393,,,,
CSCCCC,396.58,0.110059814,-2.206731299,-2.603058547,test,2.70588531948157,-1.71764980252355,-0.390637308884545,,,,
c1c(C(=O)OC)cccc1,260.75,0.162075908,-1.819690489,-2.915731637,406,4.11543624161074,-2.76456519617499,0.905281639434042,,,,
c1c(C(=O)OC)cccc1,332.5375,0.14573779,-1.925946228,-2.915731637,406,3.22700447317972,-2.76456519617499,0.549508237818605,,,,
c1c(C(=O)OC)cccc1,404.325,0.129399673,-2.044849422,-2.915731637,406,2.65405305138193,-2.76456519617499,0.151387682727267,,,,
c1c(C(=O)OC)cccc1,476.1125,0.113061556,-2.179822864,-2.915731637,406,2.25387907269815,-2.76456519617499,-0.300540477012737,,,,
c1c(C(=O)OC)cccc1,547.9,0.096723439,-2.335899517,-2.915731637,406,1.95856908194926,-2.76456519617499,-0.823127984032591,,,,
C=CC(=O)OC,196.32,0.191990208,-1.650310908,-2.75190878,test,5.46607579462103,-2.21604127035439,1.47241100358601,,,,
C=CC(=O)OC,252.49,0.172297006,-1.758535512,-2.75190878,test,4.25006930967563,-2.21604127035439,1.11004530112204,,,,
C=CC(=O)OC,308.66,0.152603804,-1.879910233,-2.75190878,test,3.47664096416769,-2.21604127035439,0.70364939472968,,,,
C=CC(=O)OC,364.83,0.132910602,-2.018078542,-2.75190878,test,2.94136995312885,-2.21604127035439,0.241023942674023,,,,
C=CC(=O)OC,421,0.1132174,-2.178445415,-2.75190878,test,2.54893111638955,-2.21604127035439,-0.295928399388564,,,,
COCCC#N,210.12,0.174948748,-1.743262217,-2.595370492,408,5.1070816676185,-1.69190808254778,1.16118448821127,,,,
COCCC#N,267.34,0.160523586,-1.829314394,-2.595370492,408,4.01398967606793,-1.69190808254778,0.873058161898642,,,,
COCCC#N,324.56,0.146098424,-1.923474747,-2.595370492,408,3.30632240571851,-1.69190808254778,0.557783435098988,,,,
COCCC#N,381.78,0.131673262,-2.027431713,-2.595370492,408,2.81078107810781,-1.69190808254778,0.209706956938684,,,,
COCCC#N,439,0.1172481,-2.143463076,-2.595370492,408,2.44441913439636,-1.69190808254778,-0.178797919099924,,,,
CC(OC)CO,216.3,0.188720291,-1.667489302,-2.538758506,test,4.96116504854369,-1.50235560264431,1.41489302173215,,,,
CC(OC)CO,262.8875,0.174304721,-1.746950242,-2.538758506,test,4.0819742285198,-1.50235560264431,1.14883596744579,,,,
CC(OC)CO,309.475,0.159889151,-1.833274512,-2.538758506,test,3.46748525729057,-1.50235560264431,0.859798599027798,,,,
CC(OC)CO,356.0625,0.145473581,-1.927760785,-2.538758506,test,3.01379673512375,-1.50235560264431,0.543432602541011,,,,
CC(OC)CO,402.65,0.131058011,-2.032115226,-2.538758506,test,2.66509375388054,-1.50235560264431,0.194025268898096,,,,
COC(C)COC(C)CO,193.15,0.193796325,-1.64094754,-2.647171069,410,5.55578565881439,-1.86535064347084,1.50376213167837,,,,
COC(C)COC(C)CO,260.225,0.173993773,-1.748735766,-2.647171069,410,4.12373907195696,-1.86535064347084,1.14285754262729,,,,
COC(C)COC(C)CO,327.3,0.154191221,-1.869561752,-2.647171069,410,3.27864344637947,-1.86535064347084,0.738298951747233,,,,
COC(C)COC(C)CO,394.375,0.134388669,-2.007019164,-2.647171069,410,2.72101426307448,-1.86535064347084,0.278053778124238,,,,
COC(C)COC(C)CO,461.45,0.114586117,-2.16642863,-2.647171069,410,2.325495720013,-1.86535064347084,-0.255692902311729,,,,
COCCOCCOCCOCCOCCO,275.6,0.16296836,-1.814199207,-2.926070245,411,3.89368650217707,-2.79918169567653,0.923667959973111,,,,
COCCOCCOCCOCCOCCO,358.3,0.14585773,-1.925123584,-2.926070245,411,2.99497627686296,-2.79918169567653,0.552262675903107,,,,
COCCOCCOCCOCCOCCO,441,0.1287471,-2.049905264,-2.926070245,411,2.43333333333333,-2.79918169567653,0.134459334919435,,,,
COCCOCCOCCOCCOCCO,523.7,0.11163647,-2.19250749,-2.926070245,411,2.04907389726943,-2.79918169567653,-0.343012089207158,,,,
COCCOCCOCCOCCOCCO,606.4,0.09452584,-2.358882043,-2.926070245,411,1.76962401055409,-2.79918169567653,-0.900079794162444,,,,
COCCOCCOCCOCCO,292.3,0.169477275,-1.775036432,-2.878150861,test,3.67122819021553,-2.63873443504436,1.05479568831586,,,,
COCCOCCOCCOCCO,356.35,0.153736987,-1.87251201,-2.878150861,test,3.0113652308124,-2.63873443504436,0.72842067755535,,,,
COCCOCCOCCOCCO,420.4,0.1379967,-1.980525507,-2.878150861,test,2.55256898192198,-2.63873443504436,0.366761819316465,,,,
COCCOCCOCCOCCO,484.45,0.122256413,-2.101634698,-2.878150861,test,2.21508927649912,-2.63873443504436,-0.0387450196973189,,,,
COCCOCCOCCOCCO,548.5,0.106516125,-2.239458897,-2.878150861,test,1.95642661804923,-2.63873443504436,-0.500218296949225,,,,
OCCOC,188.15,0.234100277,-1.452005719,-2.41683682,413,5.703428115865,-1.09412830718586,2.13639124891208,,,,
OCCOC,240.5125,0.212623798,-1.548230881,-2.41683682,413,4.46172236370251,-1.09412830718586,1.81420297439698,,,,
OCCOC,292.875,0.191147319,-1.654710846,-2.41683682,413,3.6640204865557,-1.09412830718586,1.45767880254079,,,,
OCCOC,345.2375,0.169670839,-1.773894958,-2.41683682,413,3.10829501430175,-1.09412830718586,1.05861765681994,,,,
OCCOC,397.6,0.14819436,-1.909230624,-2.41683682,413,2.69894366197183,-1.09412830718586,0.605476671628439,,,,
O1C=CCCC1(OC),255,0.1329583,-2.017719734,-2.888304004,test,4.20823529411765,-2.67272994678042,0.242225330419177,,,,
O1C=CCCC1(OC),291.4375,0.124601724,-2.082632838,-2.888304004,test,3.68209307312889,-2.67272994678042,0.0248784272133491,,,,
O1C=CCCC1(OC),327.875,0.116245148,-2.152053977,-2.888304004,test,3.27289363324438,-2.67272994678042,-0.207562615486925,,,,
O1C=CCCC1(OC),364.3125,0.107888571,-2.226656332,-2.888304004,test,2.94554812146166,-2.67272994678042,-0.457351792586079,,,,
O1C=CCCC1(OC),400.75,0.099531995,-2.307276129,-2.888304004,test,2.67772925764192,-2.67272994678042,-0.727289018435462,,,,
COC(C)CC,167.5,0.16837175,-1.781580947,-2.863169967,415,6.4065671641791,-2.58857428682291,1.03288285437968,,,,
COC(C)CC,223.125,0.150466063,-1.894017719,-2.863169967,415,4.80941176470588,-2.58857428682291,0.656413656409116,,,,
COC(C)CC,278.75,0.132560375,-2.020717077,-2.863169967,415,3.84968609865471,-2.58857428682291,0.23218940271349,,,,
COC(C)CC,334.375,0.114654687,-2.165830385,-2.863169967,415,3.20927102803738,-2.58857428682291,-0.253689813719504,,,,
COC(C)CC,390,0.096749,-2.335635283,-2.863169967,415,2.75153846153846,-2.58857428682291,-0.822243256018017,,,,
CC(=O)C(=C)OC,225.7,0.154678541,-1.866406245,-2.701027259,val,4.75454142667257,-2.04567596137529,0.748864455971069,,,,
CC(=O)C(=C)OC,271.075,0.14361294,-1.940633517,-2.701027259,val,3.95868302130407,-2.04567596137529,0.500331159787657,,,,
CC(=O)C(=C)OC,316.45,0.132547339,-2.020815426,-2.701027259,val,3.3910570390267,-2.04567596137529,0.231860103245953,,,,
CC(=O)C(=C)OC,361.825,0.121481737,-2.107991338,-2.701027259,val,2.9657983831963,-2.04567596137529,-0.0600287965260217,,,,
CC(=O)C(=C)OC,407.2,0.110416136,-2.203498996,-2.701027259,val,2.63531434184676,-2.04567596137529,-0.379814670557577,,,,
c1c(N)c(OC)ccc1,279.95,0.157457222,-1.848601464,-2.705772384,417,3.83318449723165,-2.06156394331611,0.808479753563493,,,,
c1c(N)c(OC)ccc1,334.375,0.146112875,-1.92337584,-2.705772384,417,3.20927102803738,-2.06156394331611,0.558114602903802,,,,
c1c(N)c(OC)ccc1,388.8,0.134768528,-2.00419658,-2.705772384,417,2.76003086419753,-2.06156394331611,0.287504564693284,,,,
