smiles,T1,T2,T3,T4,T5,Viscosity_1,Viscosity_2,Viscosity_3,Viscosity_4,Viscosity_5,Ln(A),Ea/R,,smiles,Temp,Eta,lnEta,lnA
,,,,,,,,,,,,,,C(c1ccccc1)c2ccccc2,464.45,0.4025,-0.910060182,-4.335274775
,,,,,,,,,,,,,,C(c1ccccc1)c2ccccc2,434.65,0.5072,-0.678849876,-4.335274775
,,,,,,,,,,,,,,C(c1ccccc1)c2ccccc2,403.05,0.6805,-0.384927457,-4.335274775
,,,,,,,,,,,,,,C(c1ccccc1)c2ccccc2,332.75,1.564,0.447246642,-4.335274775
,,,,,,,,,,,,,,CCCNCCC,382.05,0.2116,-1.553057579,-4.555285258
,,,,,,,,,,,,,,CCCNCCC,352.8998229,0.2762,-1.286630038,-4.555285258
,,,,,,,,,,,,,,CCCNCCC,319.1815456,0.39385,-0.931785153,-4.555285258
,,,,,,,,,,,,,,CCCNCCC,298.1211907,0.5075,-0.678258568,-4.555285258
,,,,,,,,,,,,,,CCCNCCC,278.1531,0.693,-0.36672528,-4.555285258
,,,,,,,,,,,,,,CCCCCCCCCCCC,488.89,0.19541,-1.632655364,-4.635461769
,,,,,,,,,,,,,,CCCCCCCCCCCC,432.7046921,0.30062,-1.20190827,-4.635461769
,,,,,,,,,,,,,,CCCCCCCCCCCC,376.34,0.49247,-0.708321734,-4.635461769
,,,,,,,,,,,,,,CCCCCCCCCCCC,319.9645836,0.95853,-0.042354418,-4.635461769
,,,,,,,,,,,,,,CCCCCCCCCCCC,263.6,2.8966,1.063537635,-4.635461769
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCCCC,493.15,0.432,-0.839329691,-4.535251155
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCCCC,433.15,0.717,-0.332679438,-4.535251155
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCCCC,373.15,1.188,0.172271221,-4.535251155
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCCCC,343.15,2.22,0.797507196,-4.535251155
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCCCC,313.15,4.072,1.404134279,-4.535251155
,,,,,,,,,,,,,,CCO,348.15,0.47,-0.755022584,-5.466676365
,,,,,,,,,,,,,,CCO,323.15,0.701,-0.355247392,-5.466676365
,,,,,,,,,,,,,,CCO,303.15,0.996,-0.004008021,-5.466676365
,,,,,,,,,,,,,,CCO,288.15,1.28,0.246860078,-5.466676365
,,,,,,,,,,,,,,CCO,253.15,2.76,1.01523068,-5.466676365
,,,,,,,,,,,,,,CCOCC,305.19,0.2096,-1.562554327,-4.170413078
,,,,,,,,,,,,,,CCOCC,299.1010642,0.22195,-1.505303148,-4.170413078
,,,,,,,,,,,,,,CCOCC,290.24,0.2389,-1.431710225,-4.170413078
,,,,,,,,,,,,,,CCOCC,285.9111071,0.25145,-1.380511116,-4.170413078
,,,,,,,,,,,,,,CCOCC,273.154,0.279,-1.276543497,-4.170413078
,,,,,,,,,,,,,,CCOc1ccccc1,445.15,0.248,-1.394326533,-4.592057262
,,,,,,,,,,,,,,CCOc1ccccc1,422.45,0.297,-1.21402314,-4.592057262
,,,,,,,,,,,,,,CCOc1ccccc1,390.15,0.3899,-0.941864983,-4.592057262
,,,,,,,,,,,,,,CCOc1ccccc1,350.75,0.5738,-0.555474375,-4.592057262
,,,,,,,,,,,,,,CCOc1ccccc1,291.15,1.356,0.30453919,-4.592057262
,,,,,,,,,,,,,,CCOC(C)=O,463.16,0.1,-2.302585093,-4.705090356
,,,,,,,,,,,,,,CCOC(C)=O,328.7481403,0.3092,-1.173766962,-4.705090356
,,,,,,,,,,,,,,CCOC(C)=O,305.6295518,0.3925,-0.935218742,-4.705090356
,,,,,,,,,,,,,,CCOC(C)=O,295.8229375,0.4329,-0.837248525,-4.705090356
,,,,,,,,,,,,,,CCOC(C)=O,273.4,0.5763,-0.551126921,-4.705090356
,,,,,,,,,,,,,,CCc1ccccc1,404.55,0.241,-1.422958345,-4.069213352
,,,,,,,,,,,,,,CCc1ccccc1,362.6610914,0.3325,-1.101115419,-4.069213352
,,,,,,,,,,,,,,CCc1ccccc1,316.6650953,0.511,-0.671385689,-4.069213352
,,,,,,,,,,,,,,CCc1ccccc1,298.9227046,0.619,-0.479650006,-4.069213352
,,,,,,,,,,,,,,CCc1ccccc1,273.56,0.869,-0.140412154,-4.069213352
,,,,,,,,,,,,,,CCCCCCCCCC(=O)OCC,368.15,0.729,-0.316081547,-5.251689959
,,,,,,,,,,,,,,CCCCCCCCCC(=O)OCC,353.15,0.8174,-0.201626708,-5.251689959
,,,,,,,,,,,,,,CCCCCCCCCC(=O)OCC,338.15,1.087,0.083421608,-5.251689959
,,,,,,,,,,,,,,CCCCCCCCCC(=O)OCC,323.15,1.353,0.302324349,-5.251689959
,,,,,,,,,,,,,,CCCCCCCCCC(=O)OCC,308.15,1.739,0.553310235,-5.251689959
,,,,,,,,,,,,,,CCCCCC(=O)OCC,368.15,0.4174,-0.873710284,-4.335896606
,,,,,,,,,,,,,,CCCCCC(=O)OCC,353.15,0.4832,-0.727324632,-4.335896606
,,,,,,,,,,,,,,CCCCCC(=O)OCC,338.15,0.5665,-0.568278199,-4.335896606
,,,,,,,,,,,,,,CCCCCC(=O)OCC,323.15,0.6734,-0.395415772,-4.335896606
,,,,,,,,,,,,,,CCCCCC(=O)OCC,308.15,0.8182,-0.200648473,-4.335896606
,,,,,,,,,,,,,,CCOC(=O)CC#N,480.15,0.291,-1.234432012,-4.57503155
,,,,,,,,,,,,,,CCOC(=O)CC#N,458.95,0.3389,-1.0820502,-4.57503155
,,,,,,,,,,,,,,CCOC(=O)CC#N,429.15,0.4332,-0.836555764,-4.57503155
,,,,,,,,,,,,,,CCOC(=O)CC#N,400.35,0.5643,-0.572169254,-4.57503155
,,,,,,,,,,,,,,CCOC(=O)CC#N,352.85,0.971,-0.029428811,-4.57503155
,,,,,,,,,,,,,,CCOC(=O)CF,333.15,0.553,-0.592397277,-4.752103627
,,,,,,,,,,,,,,CCOC(=O)CF,323.15,0.6191,-0.479488468,-4.752103627
,,,,,,,,,,,,,,CCOC(=O)CF,313.15,0.7078,-0.345593711,-4.752103627
,,,,,,,,,,,,,,CCOC(=O)CF,303.15,0.8176,-0.20138206,-4.752103627
,,,,,,,,,,,,,,CCOC(=O)CF,293.15,0.958,-0.042907501,-4.752103627
,,,,,,,,,,,,,,CCOC=O,325.18,0.2942,-1.223495471,-4.059764556
,,,,,,,,,,,,,,CCOC=O,313.8577953,0.3261,-1.120551196,-4.059764556
,,,,,,,,,,,,,,CCOC=O,301.05,0.3698,-0.99479296,-4.059764556
,,,,,,,,,,,,,,CCOC=O,287.1777127,0.42905,-0.846181817,-4.059764556
,,,,,,,,,,,,,,CCOC=O,273.614,0.5024,-0.688358664,-4.059764556
,,,,,,,,,,,,,,CCCCCCC(=O)OCC,373.15,0.4606,-0.775225292,-4.613066817
,,,,,,,,,,,,,,CCCCCCC(=O)OCC,342.8585823,0.6332,-0.456968951,-4.613066817
,,,,,,,,,,,,,,CCCCCCC(=O)OCC,308.0688707,0.99215,-0.007880973,-4.613066817
,,,,,,,,,,,,,,CCCCCCC(=O)OCC,288.0632396,1.3732,0.317143783,-4.613066817
,,,,,,,,,,,,,,CCCCCCC(=O)OCC,273.15,1.8308,0.60475303,-4.613066817
,,,,,,,,,,,,,,CCOC(=O)C(C)O,373.15,0.5595,-0.580711751,-6.616613297
,,,,,,,,,,,,,,CCOC(=O)C(C)O,344.440367,0.9296,-0.073000893,-6.616613297
,,,,,,,,,,,,,,CCOC(=O)C(C)O,308.0688707,1.82525,0.601716964,-6.616613297
,,,,,,,,,,,,,,CCOC(=O)C(C)O,288.0632396,3.18075,1.157117018,-6.616613297
,,,,,,,,,,,,,,CCOC(=O)C(C)O,273.33,5.2851,1.664891541,-6.616613297
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCC(=O)OCC,368.15,1.516,0.416075287,-5.267971666
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCC(=O)OCC,353.15,1.892,0.637634471,-5.267971666
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCC(=O)OCC,338.15,2.415,0.881699287,-5.267971666
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCC(=O)OCC,323.15,3.208,1.16564769,-5.267971666
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCC(=O)OCC,308.15,4.459,1.494924526,-5.267971666
,,,,,,,,,,,,,,CCOC(=O)CC,362.84,0.2627,-1.336742582,-4.275093387
,,,,,,,,,,,,,,CCOC(=O)CC,337.167344,0.33165,-1.103675083,-4.275093387
,,,,,,,,,,,,,,CCOC(=O)CC,313.03,0.436,-0.830113036,-4.275093387
,,,,,,,,,,,,,,CCOC(=O)CC,297.9868941,0.50265,-0.687861176,-4.275093387
,,,,,,,,,,,,,,CCOC(=O)CC,273.54,0.689,-0.372514008,-4.275093387
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCC(=O)OCC,368.15,1.831,0.604862266,-5.420936502
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCC(=O)OCC,353.15,2.292,0.829424799,-5.420936502
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCC(=O)OCC,338.15,2.986,1.093934699,-5.420936502
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCC(=O)OCC,323.15,4.041,1.396492186,-5.420936502
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCC(=O)OCC,308.15,5.689,1.738534486,-5.420936502
,,,,,,,,,,,,,,CCSCC,361.14,0.2406,-1.424619475,-4.028137079
,,,,,,,,,,,,,,CCSCC,340.4809045,0.2854,-1.253863574,-4.028137079
,,,,,,,,,,,,,,CCSCC,317.0237361,0.35045,-1.048537236,-4.028137079
,,,,,,,,,,,,,,CCSCC,293.3291638,0.4441,-0.811705517,-4.028137079
,,,,,,,,,,,,,,CCSCC,273.36,0.5575,-0.584292776,-4.028137079
,,,,,,,,,,,,,,CCCCC(=O)OCC,373.15,0.3456,-1.062473242,-4.371554563
,,,,,,,,,,,,,,CCCCC(=O)OCC,333.15,0.5038,-0.685575915,-4.371554563
,,,,,,,,,,,,,,CCCCC(=O)OCC,303.15,0.7239,-0.323102018,-4.371554563
,,,,,,,,,,,,,,CCCCC(=O)OCC,293.15,0.8322,-0.183682482,-4.371554563
,,,,,,,,,,,,,,CCCCC(=O)OCC,273.24,1.1472,0.137324191,-4.371554563
,,,,,,,,,,,,,,OCCO.O[N+]([O-])=O.O[N+]([O-])=O,333.15,1.82,0.598836501,-5.774541334
,,,,,,,,,,,,,,OCCO.O[N+]([O-])=O.O[N+]([O-])=O,320.6305083,2.25,0.810930216,-5.774541334
,,,,,,,,,,,,,,OCCO.O[N+]([O-])=O.O[N+]([O-])=O,308.15,2.92,1.071583616,-5.774541334
,,,,,,,,,,,,,,OCCO.O[N+]([O-])=O.O[N+]([O-])=O,295.6288601,3.95,1.373715579,-5.774541334
,,,,,,,,,,,,,,OCCO.O[N+]([O-])=O.O[N+]([O-])=O,283.15,5.73,1.745715531,-5.774541334
,,,,,,,,,,,,,,O=[S]1OCCO1,348.15,1.002,0.001998003,-4.157332047
,,,,,,,,,,,,,,O=[S]1OCCO1,333.0749587,1.2085,0.189379921,-4.157332047
,,,,,,,,,,,,,,O=[S]1OCCO1,323.0726365,1.385,0.32570014,-4.157332047
,,,,,,,,,,,,,,O=[S]1OCCO1,313.0701661,1.6085,0.475302068,-4.157332047
,,,,,,,,,,,,,,O=[S]1OCCO1,298.15,2.056,0.720762348,-4.157332047
,,,,,,,,,,,,,,NCCN,389.85,0.389,-0.944175935,-5.37376908
,,,,,,,,,,,,,,NCCN,377.5377052,0.4472,-0.804749357,-5.37376908
,,,,,,,,,,,,,,NCCN,355.9195997,0.58405,-0.537768683,-5.37376908
,,,,,,,,,,,,,,NCCN,331.0518874,0.83,-0.186329578,-5.37376908
,,,,,,,,,,,,,,NCCN,292.75,1.686,0.52235886,-5.37376908
,,,,,,,,,,,,,,COc1cc(CC=C)ccc1O,373.15,1.1533,0.142627398,-8.545960905
,,,,,,,,,,,,,,COc1cc(CC=C)ccc1O,342.8585823,2.01175,0.69900499,-8.545960905
,,,,,,,,,,,,,,COc1cc(CC=C)ccc1O,308.0688707,5.10375,1.629975564,-8.545960905
,,,,,,,,,,,,,,COc1cc(CC=C)ccc1O,288.0632396,12.1805,2.499836312,-8.545960905
,,,,,,,,,,,,,,COc1cc(CC=C)ccc1O,273.15,28.86,3.362456553,-8.545960905
,,,,,,,,,,,,,,Fc1ccccc1,354.05,0.325,-1.123930097,-3.848210401
,,,,,,,,,,,,,,Fc1ccccc1,323.15,0.426,-0.853315933,-3.848210401
,,,,,,,,,,,,,,Fc1ccccc1,303.15,0.506,-0.68121861,-3.848210401
,,,,,,,,,,,,,,Fc1ccccc1,293.15,0.5822,-0.540941248,-3.848210401
,,,,,,,,,,,,,,Fc1ccccc1,273.3595,0.752,-0.285018955,-3.848210401
,,,,,,,,,,,,,,[O-]C(=O)CCCF,333.15,0.618,-0.481266822,-4.709884538
,,,,,,,,,,,,,,[O-]C(=O)CCCF,323.15,0.697,-0.360969868,-4.709884538
,,,,,,,,,,,,,,[O-]C(=O)CCCF,313.15,0.796,-0.228156093,-4.709884538
,,,,,,,,,,,,,,[O-]C(=O)CCCF,303.15,0.927,-0.075801713,-4.709884538
,,,,,,,,,,,,,,[O-]C(=O)CCCF,293.15,1.086,0.082501222,-4.709884538
,,,,,,,,,,,,,,NC=O,318.15,2.0432,0.714517206,-6.893475309
,,,,,,,,,,,,,,NC=O,308.15,2.5932,0.952892634,-6.893475309
,,,,,,,,,,,,,,NC=O,298.15,3.3511,1.20928865,-6.893475309
,,,,,,,,,,,,,,NC=O,288.15,4.4052,1.482785661,-6.893475309
,,,,,,,,,,,,,,NC=O,278.15,6.0338,1.797376995,-6.893475309
,,,,,,,,,,,,,,OC=O,370.38,0.558,-0.583396317,-5.070464966
,,,,,,,,,,,,,,OC=O,341.2298586,0.796,-0.228156093,-5.070464966
,,,,,,,,,,,,,,OC=O,317.2986554,1.136,0.12751332,-5.070464966
,,,,,,,,,,,,,,OC=O,300.2016004,1.539,0.431132855,-5.070464966
,,,,,,,,,,,,,,OC=O,280.1522,2.385,0.869199124,-5.070464966
,,,,,,,,,,,,,,CC(C)CN,333.15,0.379,-0.970219074,-4.63050995
,,,,,,,,,,,,,,CC(C)CN,318.0714207,0.4115,-0.887946259,-4.63050995
,,,,,,,,,,,,,,CC(C)CN,295.6288601,0.589,-0.529329095,-4.63050995
,,,,,,,,,,,,,,CC(C)CN,285.6281201,0.667,-0.404965233,-4.63050995
,,,,,,,,,,,,,,CC(C)CN,278.15,0.746,-0.293029679,-4.63050995
,,,,,,,,,,,,,,CCCCC(C)C,361.56,0.2012,-1.603455841,-4.264959164
,,,,,,,,,,,,,,CCCCC(C)C,340.9840169,0.24,-1.427116356,-4.264959164
,,,,,,,,,,,,,,CCCCC(C)C,317.616822,0.29655,-1.215539441,-4.264959164
,,,,,,,,,,,,,,CCCCC(C)C,293.3397638,0.37805,-0.972728817,-4.264959164
,,,,,,,,,,,,,,CCCCC(C)C,273.57,0.4743,-0.745915246,-4.264959164
,,,,,,,,,,,,,,CC(C)CC=O,365.65,0.261,-1.343234872,-4.392006556
,,,,,,,,,,,,,,CC(C)CC=O,352.9248654,0.29305,-1.227412036,-4.392006556
,,,,,,,,,,,,,,CC(C)CC=O,328.55,0.3693,-0.996145957,-4.392006556
,,,,,,,,,,,,,,CC(C)CC=O,313.2153447,0.4364,-0.829196025,-4.392006556
,,,,,,,,,,,,,,CC(C)CC=O,294.25,0.549,-0.599656837,-4.392006556
,,,,,,,,,,,,,,Cc1cccc(O)c1,472.85,0.3362,-1.090049058,-6.663474787
,,,,,,,,,,,,,,Cc1cccc(O)c1,433.8712945,0.47885,-0.736367883,-6.663474787
,,,,,,,,,,,,,,Cc1cccc(O)c1,375.45,0.8201,-0.198328995,-6.663474787
,,,,,,,,,,,,,,Cc1cccc(O)c1,324.8743204,4.3375,1.467298145,-6.663474787
,,,,,,,,,,,,,,Cc1cccc(O)c1,288.1511,24.666,3.205425777,-6.663474787
,,,,,,,,,,,,,,CO,337.3,0.3274,-1.116572614,-4.998906464
,,,,,,,,,,,,,,CO,315.9595667,0.42562,-0.85420835,-4.998906464
,,,,,,,,,,,,,,CO,294.11,0.57693,-0.550034337,-4.998906464
,,,,,,,,,,,,,,CO,272.2644835,0.818285,-0.200544592,-4.998906464
,,,,,,,,,,,,,,CO,250.42,1.227,0.204572166,-4.998906464
,,,,,,,,,,,,,,COC(C)=O,413.16,0.13,-2.040220829,-4.587595039
,,,,,,,,,,,,,,COC(C)=O,367.8474488,0.192,-1.650259907,-4.587595039
,,,,,,,,,,,,,,COC(C)=O,316.3604849,0.30215,-1.196831696,-4.587595039
,,,,,,,,,,,,,,COC(C)=O,293.0224771,0.3827,-0.960503887,-4.587595039
,,,,,,,,,,,,,,COC(C)=O,273.49,0.4762,-0.741917345,-4.587595039
,,,,,,,,,,,,,,CC1CCCCC1,373.65,0.313,-1.161552088,-4.290259177
,,,,,,,,,,,,,,CC1CCCCC1,339.95,0.4254,-0.854725376,-4.290259177
,,,,,,,,,,,,,,CC1CCCCC1,303.15,0.639,-0.447850825,-4.290259177
,,,,,,,,,,,,,,CC1CCCCC1,288.158,0.777,-0.252314929,-4.290259177
,,,,,,,,,,,,,,CC1CCCCC1,273.1517,0.991,-0.009040745,-4.290259177
,,,,,,,,,,,,,,CC1CCCC1,323.15,0.365,-1.007857925,-4.074952217
,,,,,,,,,,,,,,CC1CCCC1,303.15,0.452,-0.794073099,-4.074952217
,,,,,,,,,,,,,,CC1CCCC1,288.15,0.534,-0.62735944,-4.074952217
,,,,,,,,,,,,,,CC1CCCC1,273.1532,0.65,-0.430782916,-4.074952217
,,,,,,,,,,,,,,CC1CCCC1,253.15,0.86,-0.15082289,-4.074952217
,,,,,,,,,,,,,,CCC(C)=O,349.4,0.2465,-1.400393285,-4.08477453
,,,,,,,,,,,,,,CCC(C)=O,318.724559,0.32455,-1.125315672,-4.08477453
,,,,,,,,,,,,,,CCC(C)=O,301.51,0.3861,-0.951658876,-4.08477453
,,,,,,,,,,,,,,CCC(C)=O,285.1345345,0.4616,-0.773056564,-4.08477453
,,,,,,,,,,,,,,CCC(C)=O,260.95,0.603,-0.505838082,-4.08477453
,,,,,,,,,,,,,,COC=O,302.41,0.319,-1.142564176,-3.962939202
,,,,,,,,,,,,,,COC=O,298.15,0.3298,-1.109268869,-3.962939202
,,,,,,,,,,,,,,COC=O,288.79,0.36,-1.021651248,-3.962939202
,,,,,,,,,,,,,,COC=O,284.03,0.381,-0.964955904,-3.962939202
,,,,,,,,,,,,,,COC=O,273.7328,0.4263,-0.852611955,-3.962939202
,,,,,,,,,,,,,,COC(=O)C(C)C,362,0.2589,-1.351313392,-4.185917911
,,,,,,,,,,,,,,COC(=O)C(C)C,342.4922163,0.3163,-1.151064149,-4.185917911
,,,,,,,,,,,,,,COC(=O)C(C)C,317.82,0.3933,-0.9331826,-4.185917911
,,,,,,,,,,,,,,COC(=O)C(C)C,296.6006239,0.49795,-0.697255609,-4.185917911
,,,,,,,,,,,,,,COC(=O)C(C)C,273.44,0.6689,-0.402120707,-4.185917911
,,,,,,,,,,,,,,CCC(=O)OC,349,0.2637,-1.332943186,-4.105502791
,,,,,,,,,,,,,,CCC(=O)OC,325.81,0.3255,-1.122392817,-4.105502791
,,,,,,,,,,,,,,CCC(=O)OC,311.81,0.4098,-0.892086043,-4.105502791
,,,,,,,,,,,,,,CCC(=O)OC,296.6,0.437,-0.827822084,-4.105502791
,,,,,,,,,,,,,,CCC(=O)OC,273.5328,0.5788,-0.546798284,-4.105502791
,,,,,,,,,,,,,,COC(=O)c1ccccc1O,491.65,0.2991,-1.206977313,-4.262852738
,,,,,,,,,,,,,,COC(=O)c1ccccc1O,466.2594028,0.36375,-1.01128846,-4.262852738
,,,,,,,,,,,,,,COC(=O)c1ccccc1O,425.4375661,0.4932,-0.706840508,-4.262852738
,,,,,,,,,,,,,,COC(=O)c1ccccc1O,395.6835671,0.6406,-0.445350042,-4.262852738
,,,,,,,,,,,,,,COC(=O)c1ccccc1O,353.65,1.033,0.03246719,-4.262852738
,,,,,,,,,,,,,,CSC,308.96,0.2559,-1.362968536,-3.837296768
,,,,,,,,,,,,,,CSC,301.8725219,0.27155,-1.303608995,-3.837296768
,,,,,,,,,,,,,,CSC,290.5945427,0.3001,-1.203639527,-3.837296768
,,,,,,,,,,,,,,CSC,280.9370611,0.328,-1.114741671,-3.837296768
,,,,,,,,,,,,,,CSC,273.42,0.3529,-1.041570548,-3.837296768
,,,,,,,,,,,,,,CSC#N,373.15,0.3629,-1.013627965,-3.923061877
,,,,,,,,,,,,,,CSC#N,342.8585823,0.46605,-0.763462354,-3.923061877
,,,,,,,,,,,,,,CSC#N,308.0688707,0.66305,-0.410904877,-3.923061877
,,,,,,,,,,,,,,CSC#N,288.1808305,0.84865,-0.164108427,-3.923061877
,,,,,,,,,,,,,,CSC#N,273.15,1.0505,0.049266241,-3.923061877
,,,,,,,,,,,,,,Cc1cccc(C)c1,403.15,0.233,-1.456716825,-4.01057381
,,,,,,,,,,,,,,Cc1cccc(C)c1,368.0820929,0.301,-1.200645014,-4.01057381
,,,,,,,,,,,,,,Cc1cccc(C)c1,338.0760683,0.3865,-0.950623411,-4.01057381
,,,,,,,,,,,,,,Cc1cccc(C)c1,308.0688707,0.519,-0.655851396,-4.01057381
,,,,,,,,,,,,,,Cc1cccc(C)c1,273.15,0.8,-0.223143551,-4.01057381
,,,,,,,,,,,,,,CCN(CC)c1ccccc1,489.45,0.265,-1.328025453,-4.845925115
,,,,,,,,,,,,,,CCN(CC)c1ccccc1,392.298163,0.5302,-0.634500985,-4.845925115
,,,,,,,,,,,,,,CCN(CC)c1ccccc1,349.65,0.783,-0.244622583,-4.845925115
,,,,,,,,,,,,,,CCN(CC)c1ccccc1,291.0888593,2.3292,0.845524861,-4.845925115
,,,,,,,,,,,,,,CCN(CC)c1ccccc1,273.1596,3.8403,1.345550489,-4.845925115
,,,,,,,,,,,,,,CCN(CC)c1cccc(C)c1,503.15,0.2406,-1.424619475,-4.472166984
,,,,,,,,,,,,,,CCN(CC)c1cccc(C)c1,473.530189,0.2913,-1.233401615,-4.472166984
,,,,,,,,,,,,,,CCN(CC)c1cccc(C)c1,453.7523524,0.3352,-1.09302791,-4.472166984
,,,,,,,,,,,,,,CCN(CC)c1cccc(C)c1,433.5434905,0.3934,-0.932928373,-4.472166984
,,,,,,,,,,,,,,CCN(CC)c1cccc(C)c1,387.85,0.5947,-0.519698202,-4.472166984
,,,,,,,,,,,,,,CN(C)C(C)=O,441.45,0.35,-1.049822124,-4.653978196
,,,,,,,,,,,,,,CN(C)C(C)=O,423.85,0.4032,-0.908322562,-4.653978196
,,,,,,,,,,,,,,CN(C)C(C)=O,384.25,0.5883,-0.530518257,-4.653978196
,,,,,,,,,,,,,,CN(C)C(C)=O,345.95,0.9207,-0.082621029,-4.653978196
,,,,,,,,,,,,,,CN(C)C(C)=O,293.55,2.141,0.76127301,-4.653978196
,,,,,,,,,,,,,,CN(C)c1ccccc1,466.15,0.2603,-1.345920467,-4.204855033
,,,,,,,,,,,,,,CN(C)c1ccccc1,382.7272448,0.4861,-0.721340915,-4.204855033
,,,,,,,,,,,,,,CN(C)c1ccccc1,338.0760683,0.75615,-0.27951551,-4.204855033
,,,,,,,,,,,,,,CN(C)c1ccccc1,308.0688707,1.16725,0.154650555,-4.204855033
,,,,,,,,,,,,,,CN(C)c1ccccc1,273.1543,2.0251,0.705619082,-4.204855033
,,,,,,,,,,,,,,CN(C)C=O,318.15,0.6474,-0.434790937,-4.093109786
,,,,,,,,,,,,,,CN(C)C=O,308.15,0.7166,-0.333237474,-4.093109786
,,,,,,,,,,,,,,CN(C)C=O,298.15,0.7912,-0.234204499,-4.093109786
,,,,,,,,,,,,,,CN(C)C=O,288.15,0.9055,-0.099268002,-4.093109786
,,,,,,,,,,,,,,CN(C)C=O,278.15,1.0673,0.065132095,-4.093109786
,,,,,,,,,,,,,,CN(C)c1ccccc1C,458.15,0.2596,-1.348613294,-4.397997299
,,,,,,,,,,,,,,CN(C)c1ccccc1C,443.15,0.2885,-1.243060193,-4.397997299
,,,,,,,,,,,,,,CN(C)c1ccccc1C,415.35,0.3574,-1.028899676,-4.397997299
,,,,,,,,,,,,,,CN(C)c1ccccc1C,383.15,0.4689,-0.757365753,-4.397997299
,,,,,,,,,,,,,,CN(C)c1ccccc1C,345.45,0.705,-0.349557476,-4.397997299
,,,,,,,,,,,,,,CN(C)c1ccc(C)cc1,483.65,0.2341,-1.452006904,-4.191010099
,,,,,,,,,,,,,,CN(C)c1ccc(C)cc1,463.15,0.2646,-1.329536027,-4.191010099
,,,,,,,,,,,,,,CN(C)c1ccc(C)cc1,433.65,0.3217,-1.134135845,-4.191010099
,,,,,,,,,,,,,,CN(C)c1ccc(C)cc1,404.25,0.4027,-0.909563411,-4.191010099
,,,,,,,,,,,,,,CN(C)c1ccc(C)cc1,374.15,0.5215,-0.651046005,-4.191010099
,,,,,,,,,,,,,,CCCCNc1ccccc1,512.65,0.2375,-1.437587656,-4.515515353
,,,,,,,,,,,,,,CCCCNc1ccccc1,480.35,0.2917,-1.232029402,-4.515515353
,,,,,,,,,,,,,,CCCCNc1ccccc1,447.75,0.3712,-0.991014278,-4.515515353
,,,,,,,,,,,,,,CCCCNc1ccccc1,417.35,0.4783,-0.737517128,-4.515515353
,,,,,,,,,,,,,,CCCCNc1ccccc1,372.05,0.76,-0.274436846,-4.515515353
,,,,,,,,,,,,,,CCNC=O,348.15,1.01,0.009950331,-4.544624297
,,,,,,,,,,,,,,CCNC=O,333.0749587,1.24,0.21511138,-4.544624297
,,,,,,,,,,,,,,CCNC=O,323.0726365,1.44,0.364643114,-4.544624297
,,,,,,,,,,,,,,CCNC=O,313.0701661,1.695,0.527682741,-4.544624297
,,,,,,,,,,,,,,CCNC=O,298.15,2.21,0.792992516,-4.544624297
,,,,,,,,,,,,,,CCNc1ccccc1,478.15,0.2436,-1.412227743,-5.000631371
,,,,,,,,,,,,,,CCNc1ccccc1,436.804778,0.32965,-1.109723793,-5.000631371
,,,,,,,,,,,,,,CCNc1ccccc1,388.5088973,0.50965,-0.674031063,-5.000631371
,,,,,,,,,,,,,,CCNc1ccccc1,342.8585823,0.88875,-0.117939298,-5.000631371
,,,,,,,,,,,,,,CCNc1ccccc1,283.15,2.979,1.091587674,-5.000631371
,,,,,,,,,,,,,,CCN(C)c1ccccc1,477.85,0.2437,-1.411817318,-4.4162052
,,,,,,,,,,,,,,CCN(C)c1ccccc1,458.85,0.2764,-1.285906187,-4.4162052
,,,,,,,,,,,,,,CCN(C)c1ccccc1,433.15,0.3343,-1.095716486,-4.4162052
,,,,,,,,,,,,,,CCN(C)c1ccccc1,407.95,0.4119,-0.886974678,-4.4162052
,,,,,,,,,,,,,,CCN(C)c1ccccc1,382.45,0.5142,-0.665142984,-4.4162052
,,,,,,,,,,,,,,CCCCCCN,373.15,0.326,-1.120857898,-5.088196113
,,,,,,,,,,,,,,CCCCCCN,343.0771456,0.4875,-0.718464989,-5.088196113
,,,,,,,,,,,,,,CCCCCCN,323.0726365,0.6455,-0.437730069,-5.088196113
,,,,,,,,,,,,,,CCCCCCN,303.0675326,0.855,-0.15665381,-5.088196113
,,,,,,,,,,,,,,CCCCCCN,278.15,1.24,0.21511138,-5.088196113
,,,,,,,,,,,,,,[O-][N+](=O)c1ccccc1,480.75,0.324,-1.127011763,-4.012166399
