smiles,lnA,Viscosity,temperature,splits,Viscosity_unnormed,lnA_unnormed,temperature_unnormed
CCCC(=O)c1ccccc1,-4.276117048,1.10046302,2.46805842724807,val,1.403642999,-5.445952214,0.003660992
CCCC(=O)c1ccccc1,-4.276117048,0.673478504,2.29967661015715,val,0.859678051,-5.445952214,0.003411223
CCCC(=O)c1ccccc1,-4.276117048,0.499683405,2.22381718664994,val,0.638268519,-5.445952214,0.003298697
CCCC(=O)c1ccccc1,-4.276117048,0.347881877,2.1528028805089,val,0.44487811,-5.445952214,0.003193358
CCCC(=O)c1ccccc1,-4.276117048,-0.289524933,1.80664631182547,val,-0.367158274,-5.445952214,0.002679887
CCCC(=O)OC(=O)CCC,-3.490101939,0.353246411,2.29967661015715,val,0.451712359,-4.444593495,0.003411223
CCCC(=O)OC(=O)CCC,-3.490101939,-0.014783419,2.08618335941171,val,-0.017146159,-4.444593495,0.003094538
CCCC(=O)OC(=O)CCC,-3.490101939,-0.118800579,2.02356357135104,val,-0.149660775,-4.444593495,0.003001651
CCCC(=O)OC(=O)CCC,-3.490101939,-0.304049784,1.90896275926973,val,-0.385662481,-4.444593495,0.002831658
CCCC(=O)OC(=O)CCC,-3.490101939,-0.622896427,1.71474009150915,val,-0.791863153,-4.444593495,0.002543558
CCCC(C)=O,-3.237764694,-0.351146556,2.46459396945695,val,-0.445662298,-4.12312372,0.003655853
CCCC(C)=O,-3.237764694,-0.528481437,2.31309017635095,val,-0.671581403,-4.12312372,0.00343112
CCCC(C)=O,-3.237764694,-0.809836912,2.08618335941171,val,-1.030019497,-4.12312372,0.003094538
CCCC(C)=O,-3.237764694,-0.81979411,2.06105441133543,val,-1.042704657,-4.12312372,0.003057263
CCCC(C)=O,-3.237764694,-0.88065897,2.01004888262978,val,-1.120244589,-4.12312372,0.002981604
CCCC(C)C,-3.315544855,-0.867771109,2.37879420149945,val,-1.103825856,-4.222213218,0.003528582
CCCC(C)C,-3.315544855,-0.94979015,2.29568294447227,val,-1.208315554,-4.222213218,0.003405299
CCCC(C)C,-3.315544855,-0.98912662,2.25724964253187,val,-1.25842899,-4.222213218,0.003348289
CCCC(C)C,-3.315544855,-1.037854369,2.20945913604957,val,-1.320506621,-4.222213218,0.003277399
CCCC(C)C,-3.315544855,-1.207517569,2.05170799319648,val,-1.536652243,-4.222213218,0.003043399
CCCC(C)C(O)CC,-4.250501233,0.142115476,2.29967661015715,val,0.182738137,-5.413318465,0.003411223
CCCC(C)C(O)CC,-4.250501233,-0.011436765,2.22381718664994,val,-0.012882626,-5.413318465,0.003298697
CCCC(C)C(O)CC,-4.250501233,-0.151565817,2.1528028805089,val,-0.191402666,-5.413318465,0.003193358
CCCC(C)C(O)CC,-4.250501233,-0.394356399,2.02356357135104,val,-0.50071029,-5.413318465,0.003001651
CCCC(C)C(O)CC,-4.250501233,-0.772272396,1.80664631182547,val,-0.982163476,-5.413318465,0.002679887
CCCC(C)O,-6.923161792,0.956964153,2.25808154385785,val,1.220829921,-8.818204609,0.003349523
CCCC(C)O,-6.923161792,0.713508481,2.19771881061032,val,0.910674993,-8.818204609,0.003259984
CCCC(C)O,-6.923161792,0.291415663,2.08618335941171,val,0.372941916,-8.818204609,0.003094538
CCCC(C)O,-6.923161792,-0.61085974,1.80907055588402,val,-0.776528789,-8.818204609,0.002683483
CCCC(C)O,-6.923161792,-0.772901445,1.74446944043512,val,-0.982964865,-8.818204609,0.002587657
CCCC(C)S,-3.183053636,-0.280175503,2.46787775499899,val,-0.355247392,-4.05342354,0.003660724
CCCC(C)S,-3.183053636,-0.641127406,2.1528028805089,val,-0.815088851,-4.05342354,0.003193358
CCCC(C)S,-3.183053636,-0.797186731,2.02356357135104,val,-1.013903561,-4.05342354,0.003001651
CCCC(C)S,-3.183053636,-0.935210254,1.90896275926973,val,-1.189741222,-4.05342354,0.002831658
CCCC(C)S,-3.183053636,-1.059614352,1.80664631182547,val,-1.34822816,-4.05342354,0.002679887
CCCC(Cl)=O,-3.130447768,-0.437753892,2.29497913168108,test,-0.555997342,-3.986405306,0.003404255
CCCC(Cl)=O,-3.130447768,-0.644326205,2.11963603979913,test,-0.819164021,-3.986405306,0.00314416
CCCC(Cl)=O,-3.130447768,-0.866352099,1.93304744871234,test,-1.102018082,-3.986405306,0.002867384
CCCC(Cl)=O,-3.130447768,-0.927509585,1.88021227640967,test,-1.17993081,-3.986405306,0.002789011
CCCC(Cl)=O,-3.130447768,-0.986919382,1.82969213583587,test,-1.255617037,-3.986405306,0.002714072
CCCC(N)=O,-5.071637877,0.293035785,1.71038980037739,val,0.375005901,-6.459420924,0.002537105
CCCC(N)=O,-5.071637877,0.053249819,1.6341056622548,val,0.069526063,-6.459420924,0.002423949
CCCC(N)=O,-5.071637877,-0.184766316,1.55818826183184,val,-0.233699065,-6.459420924,0.002311337
CCCC(N)=O,-5.071637877,-0.508308718,1.45526238262203,val,-0.645881988,-6.459420924,0.002158662
CCCC(N)=O,-5.071637877,-0.651841156,1.4093237666928,val,-0.828737835,-6.459420924,0.002090519
CCCC(O)=O,-3.472082042,0.363176317,2.31531487195529,val,0.464362749,-4.421636709,0.00343442
CCCC(O)=O,-3.472082042,-0.11971278,2.02727544225937,val,-0.15082289,-4.421636709,0.003007157
CCCC(O)=O,-3.472082042,-0.489371987,1.79917335704544,val,-0.621757184,-4.421636709,0.002668802
CCCC(O)=O,-3.472082042,-0.593978474,1.73575604931813,val,-0.755022584,-4.421636709,0.002574732
CCCC(O)=O,-3.472082042,-0.807641251,1.61233667869126,val,-1.027222293,-4.421636709,0.002391658
CCCC(O)C(C)CC,-5.25971826,0.852849823,2.3808941793199,val,1.088191514,-6.699029462,0.003531697
CCCC(O)C(C)CC,-5.25971826,0.402671353,2.22381718664994,val,0.514678193,-6.699029462,0.003298697
CCCC(O)C(C)CC,-5.25971826,0.213802192,2.1528028805089,val,0.274064776,-6.699029462,0.003193358
CCCC(O)C(C)CC,-5.25971826,-0.103095668,2.02356357135104,val,-0.129653208,-6.699029462,0.003001651
CCCC(O)C(C)CC,-5.25971826,-0.586995196,1.80679192826503,val,-0.746126105,-6.699029462,0.002680103
CCCC(O)CC(C)C,-9.276394854,2.644194344,2.46607238080856,val,3.370308529,-11.81615009,0.003658046
CCCC(O)CC(C)C,-9.276394854,2.206390704,2.3808941793199,val,2.812560355,-11.81615009,0.003531697
CCCC(O)CC(C)C,-9.276394854,1.760085088,2.29967661015715,val,2.243980929,-11.81615009,0.003411223
CCCC(O)CC(C)C,-9.276394854,-0.025557235,1.90896275926973,val,-0.030871664,-11.81615009,0.002831658
CCCC(O)CC(C)C,-9.276394854,-0.375545907,1.80476003961306,val,-0.47674631,-11.81615009,0.002677089
CCCC(O)CCC,-6.396119642,1.371024523,2.3154739713985,val,1.748329911,-8.146769357,0.003434656
CCCC(O)CCC,-6.396119642,0.416575312,2.08618335941171,val,0.532391402,-8.146769357,0.003094538
CCCC(O)CCC,-6.396119642,-0.164793985,1.91492764009009,val,-0.208254939,-8.146769357,0.002840506
CCCC(O)CCC,-6.396119642,-0.612568007,1.76179307769109,val,-0.778705069,-8.146769357,0.002613354
CCCC(O)CCC,-6.396119642,-0.950315902,1.62661383126965,val,-1.208985346,-8.146769357,0.002412836
CCCC[N+]1=CC(=O)O[N-]1,-3.436420865,1.336957741,2.1528028805089,train,1.704929894,-4.376205482,0.003193358
CCCC[N+]1=CC(=O)O[N-]1,-3.436420865,1.15574952,2.08618335941171,train,1.474076275,-4.376205482,0.003094538
CCCC[N+]1=CC(=O)O[N-]1,-3.436420865,0.992279215,2.02356357135104,train,1.265820208,-4.376205482,0.003001651
CCCC[N+]1=CC(=O)O[N-]1,-3.436420865,0.502084494,1.80664631182547,train,0.641327432,-4.376205482,0.002679887
CCCC[N+]1=CC(=O)O[N-]1,-3.436420865,0.270044016,1.69320638635951,train,0.345715104,-4.376205482,0.002511616
CCCC#N,-3.288097323,-0.398641843,2.3154220618344,val,-0.506169812,-4.187245919,0.003434579
CCCC#N,-3.288097323,-0.522207324,2.22381718664994,val,-0.663588378,-4.187245919,0.003298697
CCCC#N,-3.288097323,-0.754245861,2.02721476874289,val,-0.959198233,-4.187245919,0.003007067
CCCC#N,-3.288097323,-0.972721664,1.85588489290113,val,-1.237529588,-4.187245919,0.002752925
CCCC#N,-3.288097323,-1.141410707,1.72350808879097,val,-1.452434164,-4.187245919,0.002556564
CCCC=C,-3.143582316,-0.41548914,3.31848472611638,val,-0.527632742,-4.00313831,0.004922471
CCCC=C,-3.143582316,-0.484999003,3.23877118601219,val,-0.616186139,-4.00313831,0.004804228
CCCC=C,-3.143582316,-0.760828277,2.89148676407238,val,-0.967584026,-4.00313831,0.004289084
CCCC=C,-3.143582316,-0.871567724,2.77256936836847,val,-1.108662625,-4.00313831,0.004112688
CCCC=C,-3.143582316,-1.089494362,2.51407861534946,val,-1.386294361,-4.00313831,0.003729256
CCCC=O,-3.300891763,-0.787510485,2.16177716774677,val,-1.001576326,-4.203545636,0.00320667
CCCC=O,-3.300891763,-0.87945672,2.08103150371221,val,-1.11871296,-4.203545636,0.003086896
CCCC=O,-3.300891763,-0.949264749,2.02143999827418,val,-1.20764621,-4.203545636,0.002998501
CCCC=O,-3.300891763,-1.030247651,1.952078034232,val,-1.3108159,-4.203545636,0.002895613
CCCC=O,-3.300891763,-1.046723939,1.93693459866828,val,-1.331806176,-4.203545636,0.00287315
CCCc1ccccc1N,-3.566797321,-0.344555439,1.77571495312297,test,-0.437265421,-4.542301019,0.002634005
CCCc1ccccc1N,-3.566797321,-0.685451529,1.5897890516662,test,-0.871556401,-4.542301019,0.002358212
CCCc1ccccc1N,-3.566797321,-0.782185892,1.53617456175182,test,-0.99479296,-4.542301019,0.002278683
CCCc1ccccc1N,-3.566797321,-0.866824817,1.48868337795084,test,-1.10262031,-4.542301019,0.002208237
CCCc1ccccc1N,-3.566797321,-1.095799204,1.36150696835337,test,-1.394326533,-4.542301019,0.00201959
CCCCC,-3.142176673,0.068477936,3.76767571218911,val,0.088926209,-4.001347565,0.005588778
CCCCC,-3.142176673,-0.120470712,3.55002699971484,val,-0.151788472,-4.001347565,0.005265929
CCCCC,-3.142176673,-0.529526888,3.04852195943099,val,-0.672913274,-4.001347565,0.004522022
CCCCC,-3.142176673,-0.81049681,2.69832790530078,val,-1.030860187,-4.001347565,0.004002562
CCCCC,-3.142176673,-0.840004236,2.66231008346653,val,-1.068451726,-4.001347565,0.003949135
CCCCC(=C)CC,-3.332830144,-0.590645354,2.29967661015715,val,-0.750776293,-4.244234136,0.003411223
CCCCC(=C)CC,-3.332830144,-0.676681062,2.22381718664994,val,-0.8603831,-4.244234136,0.003298697
CCCCC(=C)CC,-3.332830144,-0.758765337,2.1528028805089,val,-0.964955904,-4.244234136,0.003193358
CCCCC(=C)CC,-3.332830144,-0.836675376,2.08618335941171,val,-1.064210862,-4.244234136,0.003094538
CCCCC(=C)CC,-3.332830144,-1.17219695,1.80664631182547,val,-1.491654877,-4.244234136,0.002679887
CCCCC(=O)OCC,-3.432770132,-0.028152108,2.3808941793199,val,-0.034177452,-4.371554563,0.003531697
CCCCC(=O)OCC,-3.432770132,-0.14550587,2.29967661015715,val,-0.183682482,-4.371554563,0.003411223
CCCCC(=O)OCC,-3.432770132,-0.156141678,2.29959840873591,val,-0.19723217,-4.371554563,0.003411107
CCCCC(=O)OCC,-3.432770132,-0.53946641,2.02356357135104,val,-0.685575915,-4.371554563,0.003001651
CCCCC(=O)OCC,-3.432770132,-0.835311433,1.80664631182547,val,-1.062473242,-4.371554563,0.002679887
CCCCC(C)(C)O,-6.1081605,-0.09988524,1.93193914581127,train,-0.125563223,-7.779918397,0.00286574
CCCCC(C)(C)O,-6.1081605,-0.347966146,1.85231526768144,train,-0.441610555,-7.779918397,0.00274763
CCCCC(C)(C)O,-6.1081605,-0.631608488,1.75674301866924,train,-0.802962047,-7.779918397,0.002605863
CCCCC(C)(C)O,-6.1081605,-0.752608845,1.70476738785006,train,-0.957112726,-7.779918397,0.002528765
CCCCC(C)(C)O,-6.1081605,-0.866588423,1.65618542905277,train,-1.102319151,-7.779918397,0.002456701
CCCCC(C)(O)CC,-8.026952513,2.339565911,2.46733573825175,val,2.982221412,-10.22439954,0.00365992
CCCCC(C)(O)CC,-8.026952513,1.852239022,2.3808941793199,val,2.361382164,-10.22439954,0.003531697
CCCCC(C)(O)CC,-8.026952513,1.428710279,2.29967661015715,val,1.821819764,-10.22439954,0.003411223
CCCCC(C)(O)CC,-8.026952513,0.237896682,2.02356357135104,val,0.304760404,-10.22439954,0.003001651
CCCCC(C)(O)CC,-8.026952513,-0.148529996,1.90896275926973,val,-0.187535124,-10.22439954,0.002831658
CCCCC(C)C,-3.349098225,-0.586829682,2.46426970321886,val,-0.745915246,-4.264959164,0.003655372
CCCCC(C)C,-3.349098225,-0.729644893,2.33245716281199,val,-0.927857368,-4.264959164,0.003459848
CCCCC(C)C,-3.349098225,-0.801743459,2.26392035859397,val,-1.019708691,-4.264959164,0.003358184
CCCCC(C)C,-3.349098225,-1.043460114,2.04529682495488,val,-1.327648166,-4.264959164,0.003033889
CCCCC(C)C,-3.349098225,-1.259954959,1.86455985745769,val,-1.603455841,-4.264959164,0.002765793
CCCCC(C)C(C)O,-4.84203226,0.671648902,2.3808941793199,val,0.857347196,-6.166910533,0.003531697
CCCCC(C)C(C)O,-4.84203226,0.270377256,2.22381718664994,val,0.346139642,-6.166910533,0.003298697
CCCCC(C)C(C)O,-4.84203226,0.107698512,2.1528028805089,val,0.138891999,-6.166910533,0.003193358
CCCCC(C)C(C)O,-4.84203226,-0.410581952,1.90896275926973,val,-0.521381138,-6.166910533,0.002831658
CCCCC(C)C(C)O,-4.84203226,-0.614108633,1.80664631182547,val,-0.780667778,-6.166910533,0.002679887
CCCCC(C)CCO,-4.588400111,0.995658763,2.46769708274991,val,1.270125647,-5.84379109,0.003660456
CCCCC(C)CCO,-4.588400111,0.576597411,2.29967661015715,val,0.736254562,-5.84379109,0.003411223
CCCCC(C)CCO,-4.588400111,0.399898428,2.22381718664994,val,0.511145573,-5.84379109,0.003298697
CCCCC(C)CCO,-4.588400111,0.238706504,2.1528028805089,val,0.305792092,-5.84379109,0.003193358
CCCCC(C)CCO,-4.588400111,-0.509357614,1.80437375155813,val,-0.647218249,-5.84379109,0.002676516
CCCCC(C)S,-3.240597209,-0.057529568,2.46805842724807,val,-0.071603419,-4.126732256,0.003660992
CCCCC(C)S,-3.240597209,-0.282418215,2.29967661015715,val,-0.358104537,-4.126732256,0.003411223
CCCCC(C)S,-3.240597209,-0.38061993,2.22381718664994,val,-0.483210457,-4.126732256,0.003298697
CCCCC(C)S,-3.240597209,-0.471452648,2.1528028805089,val,-0.598928505,-4.126732256,0.003193358
CCCCC(C)S,-3.240597209,-0.913334056,1.80664631182547,val,-1.161871628,-4.126732256,0.002679887
CCCCC(CC)CO,-7.09158254,2.37774698,2.46769708274991,train,3.030862903,-9.032767386,0.003660456
CCCCC(CC)CO,-7.09158254,1.601295345,2.29967661015715,train,2.041687752,-9.032767386,0.003411223
CCCCC(CC)CO,-7.09158254,1.006602651,2.1528028805089,train,1.284067818,-9.032767386,0.003193358
CCCCC(CC)CO,-7.09158254,0.536059752,2.02356357135104,train,0.68461085,-9.032767386,0.003001651
CCCCC(CC)CO,-7.09158254,0.154183861,1.90896275926973,train,0.198112882,-9.032767386,0.002831658
CCCCC(CC)CO[P](=O)(OCC(CC)CCCC)OCC(CC)CCCC,-9.073411695,7.060973357,3.16279715697385,val,8.997147152,-11.55755588,0.004691532
CCCCC(CC)CO[P](=O)(OCC(CC)CCCC)OCC(CC)CCCC,-9.073411695,4.36352461,2.77256936836847,val,5.560681631,-11.55755588,0.004112688
CCCCC(CC)CO[P](=O)(OCC(CC)CCCC)OCC(CC)CCCC,-9.073411695,3.837348061,2.66831676159825,val,4.890349128,-11.55755588,0.003958045
CCCCC(CC)CO[P](=O)(OCC(CC)CCCC)OCC(CC)CCCC,-9.073411695,1.651269231,2.18773397224793,val,2.105352923,-11.55755588,0.003245173
CCCCC(CC)CO[P](=O)(OCC(CC)CCCC)OCC(CC)CCCC,-9.073411695,1.03827622,1.99364208962287,val,1.324418957,-11.55755588,0.002957267
CCCCC(O)C(C)C,-8.970329673,2.765693779,2.46751641050083,val,3.525095018,-11.4262326,0.003660188
CCCCC(O)C(C)C,-8.970329673,1.726395662,2.29967661015715,val,2.201061651,-11.4262326,0.003411223
CCCCC(O)C(C)C,-8.970329673,0.946333896,2.1528028805089,val,1.207287305,-11.4262326,0.003193358
CCCCC(O)C(C)C,-8.970329673,0.368535691,2.02356357135104,val,0.471190425,-11.4262326,0.003001651
CCCCC(O)C(C)C,-8.970329673,-0.388292998,1.80485711723944,val,-0.492985706,-11.4262326,0.002677233
CCCCC(O)CC,-6.212633351,0.857357928,2.16385894351228,val,1.093934699,-7.913013549,0.003209758
CCCCC(O)CC,-6.212633351,-0.21674338,1.87446177534754,val,-0.274436846,-7.913013549,0.002780481
CCCCC(O)CC,-6.212633351,-0.402296416,1.81442667908901,val,-0.510825624,-7.913013549,0.002691428
CCCCC(O)CC,-6.212633351,-0.803050255,1.66683228289499,val,-1.021373508,-7.913013549,0.002472494
CCCCC(O)CC,-6.212633351,-0.939607737,1.61183578510519,val,-1.195343478,-7.913013549,0.002390915
CCCCC/C=C/C,-3.394699264,-0.536046149,2.29967661015715,val,-0.68121861,-4.323053465,0.003411223
CCCCC/C=C/C,-3.394699264,-0.626369656,2.22381718664994,val,-0.796287939,-4.323053465,0.003298697
CCCCC/C=C/C,-3.394699264,-0.708878883,2.1528028805089,val,-0.901402119,-4.323053465,0.003193358
CCCCC/C=C/C,-3.394699264,-0.790293615,2.08618335941171,val,-1.005121946,-4.323053465,0.003094538
CCCCC/C=C/C,-3.394699264,-1.008992714,1.90896275926973,val,-1.283737773,-4.323053465,0.002831658
CCCCC#C,-3.564217001,-0.775422695,2.29967661015715,train,-0.986176859,-4.539013771,0.003411223
CCCCC#C,-3.564217001,-0.864464068,2.22381718664994,train,-1.099612789,-4.539013771,0.003298697
CCCCC#C,-3.564217001,-0.951631826,2.1528028805089,train,-1.210661792,-4.539013771,0.003193358
CCCCC#C,-3.564217001,-1.034919977,2.08618335941171,train,-1.316768298,-4.539013771,0.003094538
CCCCC#C,-3.564217001,-1.115023396,2.02356357135104,train,-1.418817553,-4.539013771,0.003001651
CCCCC#N,-3.308088882,-0.242998288,2.29967661015715,test,-0.30788478,-4.212714541,0.003411223
CCCCC#N,-3.308088882,-0.745892014,1.90896275926973,test,-0.948555692,-4.212714541,0.002831658
CCCCC#N,-3.308088882,-0.787083186,1.87707141070645,test,-1.00103196,-4.212714541,0.002784352
CCCCC#N,-3.308088882,-0.88451859,1.80664631182547,test,-1.125161624,-4.212714541,0.002679887
CCCCC#N,-3.308088882,-1.121537529,1.63173197945999,test,-1.427116356,-4.212714541,0.002420428
CCCCC1CCCCC1,-3.433729796,0.144400626,2.26111117478085,val,0.185649347,-4.372777144,0.003354017
CCCCC1CCCCC1,-3.393935209,-0.10166719,2.22381718664994,val,-0.127833372,-4.322080082,0.003298697
CCCCC1CCCCC1,-3.393935209,-0.209546682,2.1528028805089,val,-0.265268478,-4.322080082,0.003193358
CCCCC1CCCCC1,-3.393935209,-0.302896296,2.08618335941171,val,-0.384192973,-4.322080082,0.003094538
CCCCC1CCCCC1,-3.433729796,-0.14947743,2.08618335941171,val,-0.188742125,-4.372777144,0.003094538
CCCCc1ccccc1,-3.433729796,-0.245137114,2.02356357135104,val,-0.310609577,-4.372777144,0.003001651
CCCCc1ccccc1,-3.393935209,-0.479205999,1.96459295823168,val,-0.608806032,-4.322080082,0.002914177
CCCCc1ccccc1,-3.393935209,-0.558070199,1.90896275926973,val,-0.709276562,-4.322080082,0.002831658
CCCCc1ccccc1,-3.433729796,-0.403605755,1.90896275926973,val,-0.512493681,-4.372777144,0.002831658
CCCCc1ccccc1,-3.433729796,-0.531406045,1.80664631182547,val,-0.675307262,-4.372777144,0.002679887
CCCCCC,-3.182899533,0.042337339,3.29544968850891,val,0.055623904,-4.053227217,0.004888302
CCCCCC,-3.182899533,-0.012853367,3.23970488401583,val,-0.014687333,-4.053227217,0.004805613
CCCCCC,-3.182899533,-0.065513113,3.18596500216739,val,-0.081774206,-4.053227217,0.004725898
CCCCCC,-3.182899533,-0.712560911,2.50334277368306,val,-0.906092907,-4.053227217,0.003713331
CCCCCC,-3.182899533,-0.856723589,2.35560343519967,val,-1.08975166,-4.053227217,0.003494182
CCCCCC(=O)OCC,-3.40478047,-0.158823301,2.18773397224793,val,-0.200648473,-4.335896606,0.003245173
CCCCCC(=O)OCC,-3.40478047,-0.311705616,2.08618335941171,val,-0.395415772,-4.335896606,0.003094538
CCCCCC(=O)OCC,-3.40478047,-0.447393734,1.99364208962287,val,-0.568278199,-4.335896606,0.002957267
CCCCCC(=O)OCC,-3.40478047,-0.572237006,1.90896275926973,val,-0.727324632,-4.335896606,0.002831658
CCCCCC(=O)OCC,-3.40478047,-0.687142217,1.83118335604096,val,-0.873710284,-4.335896606,0.002716284
CCCCCC(C)=O,-5.174605374,-0.142869284,2.29967661015715,val,-0.180323554,-6.590598301,0.003411223
CCCCCC(C)=O,-5.174605374,-0.271268189,2.26111050063067,val,-0.343899752,-6.590598301,0.003354016
CCCCCC(C)=O,-5.174605374,-0.46632597,2.18773397224793,val,-0.592397277,-6.590598301,0.003245173
CCCCCC(C)=O,-5.174605374,-0.553298461,2.1528028805089,val,-0.703197516,-6.590598301,0.003193358
CCCCCC(C)=O,-5.174605374,-0.710814639,2.08618335941171,val,-0.903868212,-6.590598301,0.003094538
CCCCCC(C)CO,-5.789497018,1.660781803,2.46715506600267,val,2.117471642,-7.373951066,0.003659652
CCCCCC(C)CO,-5.789497018,1.346671786,2.3808941793199,val,1.717305283,-7.373951066,0.003531697
CCCCCC(C)CO,-5.789497018,0.238995524,2.02356357135104,val,0.306160294,-7.373951066,0.003001651
CCCCCC(C)CO,-5.789497018,-0.074922428,1.90896275926973,val,-0.09376138,-7.373951066,0.002831658
CCCCCC(C)CO,-5.789497018,-0.335732304,1.80824607021005,val,-0.426025022,-7.373951066,0.00268226
CCCCCC(C)O,-5.695590944,0.550959323,2.11299228974436,val,0.703592438,-7.254317659,0.003134305
CCCCCC(C)O,-5.695590944,0.249215904,2.02295616203604,val,0.31918074,-7.254317659,0.00300075
CCCCCC(C)O,-5.695590944,-0.279056546,1.84471220191607,val,-0.353821875,-7.254317659,0.002736352
CCCCCC(C)O,-5.695590944,-0.61085974,1.7204292449046,val,-0.776528789,-7.254317659,0.002551997
CCCCCC(C)O,-5.695590944,-0.934179123,1.59241823738041,val,-1.188427593,-7.254317659,0.002362112
CCCCCC(C)S,-3.313819171,0.168918224,2.47040986308684,test,0.216884001,-4.22001475,0.00366448
CCCCCC(C)S,-3.313819171,0.033451738,2.3808941793199,test,0.044303926,-4.22001475,0.003531697
CCCCCC(C)S,-3.313819171,-0.196152715,2.22381718664994,test,-0.248204982,-4.22001475,0.003298697
CCCCCC(C)S,-3.313819171,-0.475176184,2.02356357135104,test,-0.603672174,-4.22001475,0.003001651
CCCCCC(C)S,-3.313819171,-0.618921121,1.90896275926973,test,-0.786798737,-4.22001475,0.002831658
CCCCCC#N,-3.400112792,0.024160509,2.32065481555588,val,0.03246719,-4.32995013,0.003442341
CCCCCC#N,-3.400112792,-0.414425523,2.03763106322248,val,-0.526277728,-4.32995013,0.003022518
CCCCCC#N,-3.400112792,-0.878736254,1.72306786872139,val,-1.117795108,-4.32995013,0.002555911
CCCCCC#N,-3.400112792,-0.938570816,1.68054382346973,val,-1.194022473,-4.32995013,0.002492833
CCCCCC#N,-3.400112792,-0.997180294,1.64046761753303,val,-1.268689119,-4.32995013,0.002433386
CCCCCC=C,-3.070517751,-0.895721893,2.22381718664994,val,-1.139434283,-3.910056334,0.003298697
CCCCCC=C,-3.070517751,-0.972992289,2.1528028805089,val,-1.237874356,-3.910056334,0.003193358
