original_smiles,augmented_smiles
O=C(Nc1ccccc1)Nc1ccccc1,cc(c)NC(=O)Nc1ccccc1
O=C(Oc1ccccc1)Oc1ccccc1,ccc(c)OC(=O)Oc(cc)cc
CC(=O)Oc1cccc(O)c1,COc1cccc(O)c1
O=C(O)Cc1ccc(O)c(O)c1,O=C(O)Cc1ccccc1
CCOC(=O)C=Cc1ccc(O)c(O)c1,ccc(C=CC(=O)OCC)cc
O=CNc1cccc([N+](=O)[O-])c1,Nc1cccc(NC=O)c1
COc1ccc(N)c(C)c1,COc1ccccc1
COc1ccc(OC)c(N)c1,COc1ccc(O)cc1
CCCN(CCC)CCC,CCCN(CC)CC
C=CCN(CC=C)CC=C,C=CCN(CC)CC
OCCN(CCO)CCO,CCN(CC)CCO
CC(=O)OCC(COC(C)=O)OC(C)=O,CCOCC(COC)OC(C)=O
NC(=O)CCc1ccccc1,CCCc1ccccc1
O=[N+]([O-])C=Cc1ccccc1,ccc(c)C=CN(=O)O
CC(C)NCc1ccccc1,ccc(c)CNC(C)C
O=C(O)CNc1ccccc1,CCNc1ccccc1
NC(=O)NNc1ccccc1,CNNc1ccccc1
O=C(O)CSc1ccccc1,CCSc1ccccc1
COC(=O)CCc1ccccc1,ccc(c)CCC(=O)OC
COC(=O)C=Cc1ccccc1,ccc(c)C=CC(=O)OC
c1ccc(CCc2ccccc2)cc1,ccc(c)CCc(cc)cc
C(=Cc1ccccc1)c1ccccc1,cc(c)C=Cc1ccccc1
c1ccc(CNc2ccccc2)cc1,cc(c)NCc1ccccc1
c1ccc(N=Nc2ccccc2)cc1,cc(c)N=Nc1ccccc1
CCOC(=O)C=Cc1ccccc1,O=C(O)C=Cc1ccccc1
CC(C)CC(=O)OCc1ccccc1,CC(=O)OCc1ccccc1
CC(=O)OCCc1ccccc1,ccc(c)CCOC(C)=O
O=C(O)CSCc1ccccc1,ccc(c)CSCC(=O)O
c1ccc(CNCc2ccccc2)cc1,cc(c)CNCc1ccccc1
c1ccc(COCc2ccccc2)cc1,ccc(c)COCc(cc)cc
BrCCc1ccccc1,ccc(c)CCBr
CCCc1ccccc1,ccc(c)CCC
CNCc1ccccc1,ccc(c)CNC
CCNc1ccccc1,ccc(cc)NC
O=CNc1ccccc1,ccc(c)NC=O
S=C=Nc1ccccc1,Nc1ccccc1
CCOc1ccccc1,ccc(c)OCC
OCCc1ccccn1,ccc(n)CCO
CC(=O)Cc1ccccc1,ccc(c)CC(C)=O
NC(=O)Cc1ccccc1,CCc1ccccc1
O=C(O)Cc1ccccc1,ccc(c)CC(=O)O
CN(C)Cc1ccccc1,NCc1ccccc1
CC(=O)Nc1ccccc1,ccc(c)NC(C)=O
NC(=S)Nc1ccccc1,CNc1ccccc1
CC(=O)Nc1ccc(Br)cc1,CNc1ccc(Br)cc1
CC(=O)Nc1ccc(C)cc1,ccc(cc)NC(C)=O
CC(=O)Nc1ccc(O)cc1,CNc1ccc(O)cc1
COc1ccc(CC(=O)O)cc1,O=C(O)Cc1ccccc1
O=C(O)Cc1ccc([N+](=O)[O-])cc1,Nc1ccc(CC(=O)O)cc1
CC(=O)Nc1ccc([N+](=O)[O-])cc1,CC(=O)Nc1ccc(N)cc1
Nc1ccc(CCO)cc1,Cc1ccc(N)cc1
CCCCc1ccc(N)cc1,CCc1ccc(N)cc1
NCC(O)c1ccc(O)cc1,CCc1ccc(O)cc1
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCO)cc1
CCCCCCCCCc1ccc(O)cc1,CCCCCCc1ccc(O)cc1
CCCCCCCCCCCCc1ccc(O)cc1,ccc(c)CCCCCCCCCCCC
COc1ccc(CC#N)cc1,N#CCc1ccccc1
CCCCc1ccccc1,ccc(c)CCCC
ClCCCc1ccccc1,ccc(c)CCCCl
OCC=Cc1ccccc1,ccc(c)C=CCO
O=CC=Cc1ccccc1,C=Cc1ccccc1
OCCNCc1ccccc1,ccc(c)CNCCO
c1ccc(OCCOc2ccccc2)cc1,cc(c)OCCOc1ccccc1
CCCCCCCCCCc1ccccc1,CCCCCCCc1ccccc1
CCCCC(CC)CN,CCCCC(C)C
ClCc1ccc(Cl)cc1,Clc1ccccc1
Cc1ccc(CN)cc1,Cc1ccccc1
O=Cc1ccc(Cl)cc1,ccc(C=O)cc
O=Nc1ccc(O)cc1,cccc(c)N=O
COc1ccc(Br)cc1,ccc(cc)OC
COc1ccc(C)cc1,Cc1ccccc1
COc1ccc(N)cc1,ccc(cc)OC
CCc1ccc(CC)cc1,Cc1ccc(C)cc1
O=NC1C=CC(N=O)C=C1,O=NC1C=CCC=C1
COc1ccc(CO)cc1,Cc1ccc(O)cc1
COC(=O)CC#N,N#CCCO
CCOC(=O)CBr,CCOC=O
CCOC(=O)CC,CCC(=O)O
CCOC(=O)CCl,O=C(O)CCl
CCOC(=O)NC,CNC(=O)O
CCC(C)OC(C)=O,CCOC(C)C
CCOC(=O)CC(=O)OCC,CCOC(=O)CC(=O)O
CCNC(=S)NCC,CCNC(N)=S
CCOC(C)OCC,CCOC(C)O
CCOC(=O)OCC,CCOC(=O)O
Cc1ccc(O)c(C)c1,Cc1ccccc1
CC(=O)OCC=C(C)CCC=C(C)C,C=CCCC(C)=CCOCC
CCCCCCCCCCCC(=O)OCCCC,CCCCCCCCC(=O)OCCCC
CC(C)=CCCC(C)CCO,CC=CCCC(C)CC
CC(C)=CCCC(C)=CCO,CC=CCCC(C)=CC
CCCCCCCCCCCC(=O)OCC,CCCCCCCCCCCC=O
Brc1ccc(Br)cc1,ccc(Br)cc
Cc1ccc(Br)cc1,ccc(C)cc
Clc1ccc(Br)cc1,ccc(Br)cc
Nc1ccc(Br)cc1,cccc(c)N
Oc1ccc(Br)cc1,ccc(O)cc
Cc1ccc(C)cc1,ccc(C)cc
Cc1ccc(Cl)cc1,ccc(Cl)cc
Cc1ccc(O)cc1,cccc(c)O
Clc1ccc(Cl)cc1,cccc(c)Cl
Nc1ccc(Cl)cc1,cccc(c)N
Oc1ccc(Cl)cc1,ccc(Cl)cc
Cc1ccc(N)cc1,ccc(C)cc
Nc1ccc(N)cc1,ccc(N)cc
O=C1C=CC(=O)C=C1,CC=CC(C)=O
CN1CCN(C)CC1,CN(C)CCN
CC(O)COC(C)CO,CCOC(C)CO
C=CC(=O)OCC(C)C,C=CC(=O)OCC
COC(=O)CCC(=O)OC,COC(=O)CCCO
C=CC1CCC2OC2C1,C=CC(CC)CC
C1CC2OC2CC1C1CO1,CC1CCC2OC2C1
ClCC1CO1,CCCCl
BrCCBr,CCBr
CCCBr,CCC
C=CCBr,C=CC
CCCC,CCC
C=CCC,C=CC
C=CC=C,C=CC
CC=CC,C=CC
C=CC=O,C=CC
CCCS,CCC
ClCCCl,CCCl
OCCCl,CCO
CCCN,CCN
C=CCN,CCN
CCC#N,CCC
C=CC#N,C=CC
N#CCCl,CC#N
NCCN,CCN
C=CCO,C=CC
C#CCO,CCO
OCCO,CCO
CCN=O,CN=O
COC=O,COC
C=C(C)CC(C)(C)C,C=C(C)CCC
CC(C)OP(C)(=O)F,CPOC(C)C
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,C[SiH2]O[Si](C)(C)O[Si](C)(C)C
CCCC(C)=O,CCC(C)=O
CCCC(=O)O,CCC(=O)O
O=C(O)CCCl,CCC(=O)O
NCCC(=O)O,NCCC=O
O=C(O)CCS,CCC(=O)O
CNCC(=O)O,NCC(=O)O
CCC[N+](=O)[O-],CCN(=O)O
C=COC(C)=O,COC(C)=O
CC(=O)CC(C)C,CCC(C)=O
CC(C)NC(C)C,CNC(C)C
CC(C)OC(C)C,COC(C)C
CC1CCC(=O)N1,CCC(C)N
CC1COC(=O)O1,COC(=O)O
Brc1cccc(Br)c1,ccc(Br)cc
Clc1cccc(Br)c1,ccc(Cl)cc
Cc1cccc(C)c1,ccc(C)cc
Cc1cccc(O)c1,ccc(C)cc
Cc1cccc(Cl)c1,cccc(c)Cl
Nc1cccc(Cl)c1,cccc(c)N
Oc1cccc(Cl)c1,ccc(Cl)cc
Cc1cccc(N)c1,ccc(N)cc
Nc1cccc(N)c1,cccccN
Oc1cccc(O)c1,cccc(c)O
Cc1cccc(C)n1,cc(C)ncC
Cc1cncc(C)n1,cnc(C)cn
Nc1nccc(=O)[nH]1,cnc(N)nc
COC(=O)CC(=O)OC,O=C(O)CC(=O)O
CC(CCl)OC(C)CCl,CCOC(C)CCl
CC1OC(C)OC(C)OC(C)O1,CC(O)OC(C)OC(C)O
COCC(C)OC(C)=O,COCC(C)OC
Cc1cc(C)cc(C)c1,ccc(C)ccC
Cc1cc(C)cc(O)c1,cc(C)cc(c)C
Clc1cc(Cl)cc(Cl)c1,ccc(Cl)ccCl
Oc1cc(O)cc(O)c1,ccc(O)ccO
Cc1cc(C)nc(C)c1,Cc1ccccn1
Nc1nc(N)nc(N)n1,cnc(N)ncN
BrC1CCCCC1,CCCCC
Brc1ccccc1,ccc(c)Br
CC1CCCCC1,CCCCC
Cc1ccccc1,ccccc
Cc1ccncc1,ccncc
Clc1ccccc1,ccc(c)Cl
NC1CCCCC1,CCCCN
OC1CCCCC1,CCC(C)O
O=C1CCCCC1,CCCCC
Oc1ccccc1,ccc(c)O
Sc1ccccc1,ccccc
Cc1cccnc1,ccc(c)C
Oc1cccnc1,cccnc
CN1CCOCC1,CCN(C)C
Brc1ccccn1,ccccc
Cc1ccccn1,ccc(C)n
Cc1cnccn1,cnccn
Clc1ccccn1,ccc(n)Cl
O=c1cccc[nH]1,ccccn
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCOCCOCCOC
CCCCNC(=S)NCCCC,CCCCNC(=S)NCC
C=CCCC(C)=O,C=CCCC
CCCCC(=O)O,CCC(=O)O
CC(C)OCCO,COCCO
CCCOC(C)=O,COC(C)=O
BrCCCBr,CCCBr
CCCCBr,CCCC
CCCCC,CCCC
CCCCCl,CCCC
ClCCCBr,CCCCl
CCCCN,CCCN
CCCC#N,CCCC
C=CCC#N,CCC#N
NCCCN,CCCN
N#CCC#N,CCC#N
N#CCCO,CCCO
CCCCS,CCCS
CNCCO,CCNC
COCCO,CCOC
COCOC,COCO
CCNCC,CCNC
C=COCC,C=COC
CCOC=O,CCOC
c1cc[nH]c1,cccc
C1CCOC1,CCCO
c1ccoc1,cccc
c1ccsc1,cccc
CC(=O)CCC(C)C,CCCC(C)C
CC(=O)CCC(C)=O,CCCC(C)=O
O=C(O)CCC(=O)O,CCCC(=O)O
O=C(O)C=CC(=O)O,CC=CC(=O)O
CN(C)CCN(C)C,CN(C)CCN
CC(=O)OCC(C)C,COCC(C)C
CCCCCCCCCC(=O)OC,CCCCCCCCCC=O
CCCCCC(C)=O,CCCC(C)=O
CC=CC=CC(=O)O,CC=CC=CC
CCCCCBr,CCCCBr
CCCCCC,CCCCC
CCCCCN,CCCCC
CCCCC#N,CCCC#N
NCCCCN,CCCCN
N#CCCC#N,CCCC#N
OCCCCO,CCCCO
OCC=CCO,CC=CCO
CCCCNC,CCCCN
CNCCNC,CNCCN
COCCOC,COCCO
CCCOC=O,CCCOC
CCOCCO,COCCO
C1CCCCC1,CCCCC
C1=CCCCC1,CC=CCC
C1CNCCN1,CNCCN
c1ccncc1,cccnc
C1=COCCC1,CC=COC
C1OCOCO1,COCOC
C1CCNCC1,CCCCN
C1COCCN1,CCOCC
O=C(O)CCCC(=O)O,CCCCC(=O)O
CC(O)CNCC(C)O,CCNCC(C)O
CCCCCCC(C)=O,CCCCCCC
CCCCCCC(=O)O,CCCCC(=O)O
O=C(O)CCCCCC(=O)O,CCCCCCC(=O)O
CCCCCCBr,CCCCBr
CCCCCCN,CCCCN
CCCCCCO,CCCCO
OCCNCCO,CCNCC
CCCOCCC,CCCOC
ClCCOCCCl,CCOCC
C=CCOCCO,COCCO
OCCSCCO,CSCCO
CCCCCCCC,CCCCCC
C=CCCCCCC,CCCCCC
CCCCCCCN,CCCCCC
N#CCCCCC#N,CCCCC#N
CCCCCCCO,CCCCCC
CCNCCNCC,CCNCCN
CCCCOCCO,CCCCOC
C1=CCCC=CCC1,C=CCCC=C
CCCCCCCCCCCC(=O)OC,CCCCCCCCCCCC
CCCCCCCCBr,CCCCCCC
CCCCCCCCC,CCCCCCC
CCCCCCCCN,CCCCCCC
CCCCCCCCO,CCCCCCC
CCOCCOCCO,CCOCCOC
CCCCNCCCC,CCCCNCC
N#CCCNCCC#N,CCNCCC#N
COCCOCCOC,CCOCCOC
CCCCCCCCC(=O)O,CCCCCCC(=O)O
CCCCCCCCCC(C)=O,CCCCCCCCCC
CCCCCCOCCO,CCCCOCCO
OCCOCCOCCO,COCCOCCO
CCCCCCCCCCO,CCCCCCCCC
CCCCOCCOCCO,CCOCCOCCO
CCOCCOCCOCC,CCOCCOCCO
CCCCCCCCCCC(=O)O,CCCCCCCCC(=O)O
C=CCCCCCCCCC(=O)O,C=CCCCCCCCCC
CCCCCCCCCCCCCCCC(=O)OC,CCCCCCCCCCCCCCCC
CCCCCCCCCCCC,CCCCCCCCCC
CCCCOCCOCCCC,CCCOCCOCCC
CCCCCCCCCCCCO,CCCCCCCCCCC
CCCCOCCOCCSC#N,CCOCCOCCSC#N
CCCCCCOCCOCCO,CCCCOCCOCCO
CCCCCCCCCCCCCCCCCC(=O)OC,CCCCCCCCCCCCCCC(=O)O
CCCCCCCCC=CCCCCCCCC(=O)OC,CCCCCCCC=CCCCCCCCC
CCCCCC=CCC=CCCCCCCCC(=O)OC,CC=CCC=CCCCCCCCC(=O)OC
CCCCCCCCCCCCCCO,CCCCCCCCCCCC
CCCCOCCOCCOCCCC,CCCOCCOCCOCC
COC(=O)C(c1ccccc1)C1CCCCN1,cc(c)C(C(=O)OC)C1CCCCN1
CCCCC(CC)CN1C(=O)C2C3C=CC(C3)C2C1=O,CCCCC(CC)CN1C(=O)CC(C)C1=O
CN(C)CCC=C1c2ccccc2CSc2ccccc21,ccc1c(c)C(=CCC)c2ccccc2CS1
CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,ccc1cSc(c)c(cc)C1=CCCN(C)C
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC(OC)C(C)O)C(C)(O)CC(C)CCCC1(C)O
CNC(=O)Oc1ccccc1OC(C)C,COc1ccccc1OC(C)C
CNC(=O)c1cccnc1,NCc1cccnc1
NC(=O)Nc1ccccc1Cl,ccc(NCN)c(c)Cl
N=C(N)NC(=N)NCCc1ccccc1,ccc(cc)CCNC(=N)NC
N=[N+]=CC(=O)OCC(N)C(=O)O,CC(N)COC(=O)C=N=N
C=CC,C=C
COC,CO
C=C(C)C,C=CC
C#CC(C)(C)O,CC(C)(C)O
OCC(Cl)(Cl)Cl,CC(Cl)(Cl)Cl
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,CC1C(CO)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,cc(c)C(O)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl
CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,cc(c)C1(CC)C(=O)NC(=O)N(C)C1=O
C=CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,C=CCC1(c(c)c)C(=O)NC(=O)NC1=O
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,C=CCC(C(N)=O)(C(N)=O)C(C)C
C=C(C)CC1(CC)C(=O)NC(=S)NC1=O,CCC1(CC)C(=O)NCNC1=O
CCCCCC1(CC)C(=O)NC(=O)NC1=O,CCC1(CC)C(=O)NC(=O)NC1=O
OCC(CO)(CO)CO,CC(C)(CO)CO
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,ccc(cc)OP(=O)(Oc(c)c)Oc1ccccc1
CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,COP(O)(=S)Oc1ccc(S(C)=O)cc1
C=CC(C)(CCC=C(C)C)OC(C)=O,C=CCCC(C)(C=C)OCC
O=P(OCCCl)(OCCCl)OCCCl,CCOP(=O)(OC)OCCCl
CNC(=O)ON=CC(C)(C)SC,CSC(C)(C)C=NOCN
O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,ccc(c)S(=O)(=O)c1cc(Cl)c(Cl)cc1Cl
CCC(C)C(=O)O,CCC(C)C
O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,Nc1c(Cl)c(Cl)cc(Cl)c1Cl
O=C(O)C(c1ccccc1)c1ccccc1,ccc(c)C(C(=O)O)c(cc)cc
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,ccc(cc)C1C(=O)c2ccccc2C1=O
O=S(=O)(O)c1cccc2c(O)cccc12,ccc1ccccc1S(=O)(=O)O
Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,cc1cC(=O)c2ccc(N)cc2C1=O
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,CCCC(CC)COC(=O)c1ccccc1C(=O)OCC(C)C
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCC
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CNCCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
O=C(c1ccccc1)c1ccccc1O,cc(c)C(=O)c1ccccc1O
Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1,cnc1c(c)ncn1C1OC(C)C(O)C1O
C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,C=CC1CN2CCC1CC2C(O)c(cc)c(c)c
CCNc1cccc2ccccc12,ccc1ccccc1NCC
CCOC(=O)c1ccccc1O,ccc(cc)C(=O)OCC
Cc1c(Cl)cccc1Cl,ccc(Cl)c(c)C
Cc1occc(=O)c1O,ccc(=O)c(c)O
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Clc1ccc(Cl)c(Cl)c1Cl
Oc1c(Br)cc(Br)cc1Br,cc(Br)c(O)c(c)Br
O=[N+]([O-])c1ccc(Cl)cc1C(F)(F)F,O=N(O)c1ccccc1CF
Cc1ccccc1C(=O)O,Cc1ccccc1C
O=C(O)c1ccccc1Cl,Cc1ccccc1Cl
Nc1ccccc1C(=O)O,ccc(cN)C(=O)O
CC(=O)c1ccccc1O,cccc(c)C(C)=O
CC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CC(C)c1cccc(N(=O)O)c1O
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],Cc1c(N)cc(N=O)cc1N(=O)O
O=C(O)c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1,O=N(O)c1cccc(N(=O)O)c1Cl
CCOP(=S)(OCC)Oc1ccc(=O)n(-c2ccccc2)n1,cc-n1nc(OP(=S)(OCC)OCC)ccc1=O
NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],NNc1ccccc1N(=O)O
O=C(O)c1cc(I)ccc1O,ccc(C(=O)O)c(c)O
Cc1ccc(O)c([N+](=O)[O-])c1,ccc(c(c)O)N(=O)O
Nc1ccc(O)c([N+](=O)[O-])c1,Nc1ccc(O)c(N)c1
COC(=O)c1ccccc1O,OCc1ccccc1O
O=c1[nH]ncc2ccccc12,cc1ccccc1cn
Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,Cc1ccc(O)c(Cc2cc(C)cc(C(C)(C)C)c2O)c1
OC(c1ccccc1)c1ccc(Cl)cc1,cc(c)C(O)c1ccc(Cl)cc1
O=C(c1ccccc1)c1ccccc1,cc(c)C(=O)c1ccccc1
c1ccc2c(c1)CCCC2,cc1c(c)CCCC1
c1ccc2cnccc2c1,ccc1ccncc1
O=[N+]([O-])c1ccccc1Nc1ccccc1,cc(c)Nc1ccccc1N(=O)O
COc1ccc(NC(C)=O)c([N+](=O)[O-])c1,COc1ccc(N)c(N(=O)O)c1
COc1cc(-c2ccc(N)c(OC)c2)ccc1N,ccc(ccO)-c1ccc(N)c(OC)c1
c1ccc2nc(-c3ccc4ccccc4n3)ccc2c1,ccnc(cc)-c1ccc2ccccc2n1
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,ccc(cc)-c1ccc(N)c(C)c1
Cc1ccc(-c2nc3ccccc3[nH]2)cc1,ccc(c)-c1nc2ccccc2n1
c1ccc2cc3ccccc3cc2c1,ccc1ccc(c)c(cc)c1
COc1ccc(C=O)cc1OC,COc1cc(C)ccc1O
O=S(=O)(O)c1ccc2ccccc2c1,Sc1ccc2ccccc2c1
COc1ccc(CCN)cc1OC,NCCc1ccc(O)c(O)c1
O=C(O)COc1ccc2ccccc2c1,cc1cccc(OCC(=O)O)c1
CCOc1ccc(C=O)cc1OC,COc1cc(C=O)ccc1O
COc1ccc(CC(C)N)cc1OC,COc1ccc(C)cc1OC
Oc1ccc(Cl)cc1Cc1ccccc1,cc(c)Cc1cc(Cl)ccc1O
CCOC(=O)c1ccc(O)cc1,O=C(O)c1ccc(O)cc1
O=C(OCc1ccccc1)c1ccccc1,cc(c)C(=O)OCc1ccccc1
S=C(SSSSC(=S)N1CCCCC1)N1CCCCC1,CNC(=S)SSSSC(=S)N1CCCCC1
O=Cc1ccc2c(c1)OCO2,O=Cc1cccc(O)c1
COC(=O)c1ccc(C(=O)OC)cc1,COC(=O)c1ccc(C)cc1
CC(=O)Nc1ccccc1C,ccc(cc)NC(C)=O
COc1ccc(C)cc1N,ccc(OC)c(c)N
c1ccc2[nH]ccc2c1,cccc(c)cc
c1ncc2nc[nH]c2n1,ncc1cncn1
Oc1ccccc1O,cccccO
Clc1ccc(Cl)c(Cl)c1,Clc1ccccc1
Oc1ccc(Cl)cc1Cl,Clc1ccccc1
O=C1CCCC1,C1CCCC1
CN1CCCC1,C1CCNC1
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],Cc1ccc(N(=O)O)cc1N
C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,CC(C)=CC1C(C(=O)OC2CC(=O)C(C)=C2C)C1(C)C
C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O,COC(=O)C(C)=CC1C(C(=O)OC2CCC(C)=C2C)C1(C)C
Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,Nc1cc(Cl)c(S(N)(=O)=O)cc1S
CCOc1cc(C=O)ccc1O,COc1cccc(C=O)c1
COc1cc(C=O)ccc1O,O=Cc1cccc(O)c1
COc1cc(C(=O)O)ccc1O,COc1cc(C)ccc1O
CCN(CC)CC,CCN(C)C
C1=CC2C=CC1C2,CC=CCC
Nc1cc(C(F)(F)F)ccc1Cl,Nc1cc(CF)ccc1Cl
NS(=O)(=O)c1cccc([N+](=O)[O-])c1,Nc1cccc(S(N)(=O)=O)c1
Nc1ccc(S(=O)(=O)O)cc1,Nc1ccc([SH]=O)cc1
CC(=O)Nc1ccc(S(N)(=O)=O)cc1,Nc1ccc(S(N)(=O)=O)cc1
Nc1ncc([N+](=O)[O-])s1,Nc1cnc(N)s1
CN(C)c1ccccc1,ccc(c)N(C)C
CC(=O)c1cccc(O)c1,Cc1cccc(O)c1
Cc1cccc(N(C)C)c1,CNc1ccccc1
O=[N+]([O-])c1cccc(Cl)c1,ccc(cc)N(=O)O
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,COC(=O)C(CC(=O)O)SP(=S)(OC)OC
CCCOC(=O)c1cc(O)c(O)c(O)c1,ccc(ccO)C(=O)OCCC
NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,NCc1cc(N)cc(N(=O)O)c1
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,O=N(O)N1CNCN(N(=O)O)C1
Nc1ccc([N+](=O)[O-])cc1Cl,O=N(O)c1ccccc1
CC(=O)c1cccc([N+](=O)[O-])c1,CC(=O)c1cccc(N)c1
O=C(O)c1cccc(C(=O)O)c1,Cc1cccc(C(=O)O)c1
O=C(O)c1cccc([N+](=O)[O-])c1,Cc1cccc(N(=O)O)c1
COC(=O)c1ccc(OC)cc1,COC(=O)c1ccccc1
CC(=O)c1ccc(C)cc1,Cc1ccc(C)cc1
CC(C)(N)Cc1ccccc1,ccc(c)CC(C)(C)N
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,cnc(ccO)NS(=O)(=O)c1ccc(N)cc1
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,Cc1cc(O[PH](O)=S)ccc1N(=O)O
CC(=O)Nc1cccc([N+](=O)[O-])c1,CC(=O)Nc1cccc(N)c1
CCNc1nc(Cl)nc(NCC)n1,CNc1nc(Cl)nc(NC)n1
Oc1ccc(Nc2ccccc2)cc1,ccc(c)Nc1ccccc1
c1ccc(Nc2ccccc2)cc1,ccc(c)Nc1ccccc1
CC(C)OC(=O)Nc1ccccc1,COC(=O)Nc1ccccc1
CC(=O)Oc1cccc(C)c1,COc1cccc(C)c1
CCOC(OCC)OCC,CCOC(OC)OC
CC(=O)C=Cc1ccccc1,ccc(c)C=CC(C)=O
O=C(O)COc1ccccc1,CCOc1ccccc1
c1ccc(NNc2ccccc2)cc1,cc(c)NNc1ccccc1
O=C(C=Cc1ccccc1)OCC=Cc1ccccc1,ccC=CC(=O)OCC=Cc1ccccc1
O=CCc1ccccc1,Cc1ccccc1
CC(=O)Oc1ccccc1,ccc(c)OC(C)=O
CC(=O)Nc1ccc(N)cc1,CNc1ccc(N)cc1
CC(=O)Nc1ccc(C=O)cc1,CC(=O)Nc1ccccc1
O=C(O)COc1ccc(Cl)cc1,ccc(cc)OCC(=O)O
CCCCOc1ccc(O)cc1,CCOc1ccc(O)cc1
OCCCc1ccccc1,ccc(c)CCCO
OCCNc1ccccc1,ccc(cc)NCC
OCCOc1ccccc1,COc1ccccc1
CCCCCCCCCCCCc1ccccc1,cc(c)CCCCCCCCCCCC
CCCCCCCCCCCCCc1ccccc1,cc(c)CCCCCCCCCCCCC
CCc1ccc(O)cc1,Oc1ccccc1
O=Cc1ccc(O)cc1,cccc(c)C=O
COc1ccc(C=O)cc1,O=Cc1ccccc1
CCOC(=O)CCC(=O)OCC,CCOC(=O)CCC(=O)O
Nc1ccc(O)cc1,ccc(O)cc
Oc1ccc(O)cc1,ccc(O)cc
Cc1cnc(C)cn1,ccnc(c)C
O=c1ccc(=O)[nH][nH]1,cccc(n)=O
C=CC(=C)CCC=C(C)C,CCCCC=C(C)C
CCC=O,CCC
CC(C)CCO,CCCCO
CC(=O)CC(C)=O,CCC(C)=O
CC1OC(C)OC(C)O1,CC(O)OC(C)O
CCCC=O,CCC=O
C1CCNC1,CCNC
CC(=O)CCC(=O)O,CCCC(C)=O
NC(=O)N=NC(N)=O,CN=NC(N)=O
CCCCCC(C)N,CCCCCC
CCCCOC(C)=O,CCOC(C)=O
C1COCCO1,COCCO
CC(=O)OCCC(C)C,COCCC(C)C
CCCCCCC(C)O,CCCCC(C)O
O=C(O)CCCCCCCC(=O)O,CCCCCCCCC(=O)O
C=CCNCC=C,C=CCNC
O=C(O)CCCCC(=O)O,CCCCCC(=O)O
CCCCCCCC(=O)O,CCCCCC(=O)O
